"","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met"
"6954",471,6,0,19,6,3,483,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,5,5,5,5,5,4,4,4,0
"6955",471,6,0,19,12,4,484,0,1,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,3,5,6,2,3,2,2,2,0
"6956",471,6,0,19,9,5,485,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,4,4,4,4,4,2,2,2,0
"6957",471,6,0,19,11,6,486,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,6,6,5,5,4,3,2,2,0
"6958",471,6,0,19,5,7,487,0,1,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,4,8,8,4,5,4,3,3,0
"6959",471,6,0,19,15,8,488,0,1,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,4,2,4,3,7,2,1,1,0
"6960",471,6,0,19,1,9,489,1,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,1,7,7,7,7,7,6,7,7,0
"6961",471,6,0,19,7,10,490,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,4,6,6,5,5,4,3,2,0
"6962",471,6,0,19,2,11,491,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,1,8,7,7,8,8,8,7,6,0
"6963",471,6,0,19,10,12,492,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,6,6,7,6,6,6,3,2,0
"6964",471,6,0,19,3,13,493,0,1,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,6,8,6,6,6,6,5,5,0
"6965",471,6,0,19,4,14,494,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,6,7,8,6,6,6,4,4,0
"6966",471,6,0,19,8,15,495,0,0,30,4,25,4,8,8,42,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,0,5,5,5,6,4,3,2,1,0
"6967",472,7,0,19,2,1,481,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,8,7,7,7,5,6,8,8,0
"6968",472,7,0,19,3,2,482,1,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,5,7,7,9,9,10,8,10,0
"6969",472,7,0,19,10,3,483,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,3,4,6,7,5,5,5,9,0
"6970",472,7,0,19,1,4,484,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,2,10,10,7,10,1,5,10,0
"6971",472,7,0,19,13,5,485,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,2,2,5,1,3,3,2,5,0
"6972",472,7,0,19,15,6,486,0,1,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,3,4,6,5,9,7,6,10,0
"6973",472,7,0,19,9,7,487,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,1,3,7,1,8,2,5,6,0
"6974",472,7,0,19,4,8,488,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,2,3,3,4,4,2,2,8,0
"6975",472,7,0,19,5,9,489,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,7,6,5,7,6,7,5,7,0
"6976",472,7,0,19,11,10,490,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,2,3,4,4,6,5,5,8,0
"6977",472,7,0,19,6,11,491,0,1,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,5,3,9,10,9,7,7,8,0
"6978",472,7,0,19,14,12,492,1,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,10,9,10,10,10,10,10,10,0
"6979",472,7,0,19,7,13,493,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,6,8,8,8,10,5,7,7,0
"6980",472,7,0,19,8,14,494,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,1,7,6,8,6,8,7,7,6,0
"6981",472,7,0,19,12,15,495,0,0,25,5,15,3,1,3,42,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,0,3,4,6,7,6,6,8,9,0
"6982",473,8,0,19,10,1,481,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,0,10,9,8,8,8,8,8,5,0
"6983",473,8,0,19,11,2,482,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,10,8,8,10,8,8,10,8,0
"6984",473,8,0,19,3,3,483,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,0,10,8,8,8,10,7,7,5,0
"6985",473,8,0,19,9,4,484,1,1,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,10,10,8,8,8,8,7,0
"6986",473,8,0,19,6,5,485,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,0,8,9,9,8,7,7,7,5,0
"6987",473,8,0,19,8,6,486,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,9,9,8,8,7,7,6,0
"6988",473,8,0,19,2,7,487,0,1,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,0,8,10,10,9,9,7,7,5,0
"6989",473,8,0,19,12,8,488,0,1,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,8,8,8,10,7,8,7,0
"6990",473,8,0,19,13,9,489,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,9,9,9,8,9,7,9,7,0
"6991",473,8,0,19,4,10,490,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,8,10,10,9,9,8,6,0
"6992",473,8,0,19,14,11,491,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,9,9,9,9,10,8,8,7,0
"6993",473,8,0,19,7,12,492,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,10,10,8,9,9,9,7,0
"6994",473,8,0,19,15,13,493,0,1,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,7,8,8,8,8,7,8,7,0
"6995",473,8,0,19,1,14,494,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,10,9,10,10,10,9,10,8,0
"6996",473,8,0,19,5,15,495,0,0,34,10,25,4,1,1,42,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,1,8,8,10,10,9,8,8,6,0
"6997",474,9,0,19,9,1,481,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,8,7,8,6,7,5,6,8,0
"6998",474,9,0,19,10,2,482,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,7,6,8,5,8,5,7,7,0
"6999",474,9,0,19,2,3,483,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,9,7,9,9,8,7,9,8,0
"7000",474,9,0,19,8,4,484,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,4,8,9,3,10,4,5,5,0
"7001",474,9,0,19,5,5,485,0,1,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,4,9,8,6,6,8,6,10,0
"7002",474,9,0,19,7,6,486,1,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,7,9,9,6,10,6,7,8,0
"7003",474,9,0,19,1,7,487,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,4,10,9,5,7,5,7,5,0
"7004",474,9,0,19,11,8,488,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,5,8,9,6,8,5,6,10,0
"7005",474,9,0,19,12,9,489,1,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,10,9,9,9,8,9,9,10,0
"7006",474,9,0,19,3,10,490,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,4,5,9,7,8,5,5,5,0
"7007",474,9,0,19,13,11,491,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,9,8,8,7,7,5,6,5,0
"7008",474,9,0,19,6,12,492,1,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,8,7,7,9,7,8,7,10,0
"7009",474,9,0,19,14,13,493,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,9,8,8,9,8,7,8,10,0
"7010",474,9,0,19,15,14,494,1,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,1,9,9,9,9,6,5,9,9,0
"7011",474,9,0,19,4,15,495,0,0,30,10,26,1,1,1,22,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,0,9,10,8,10,6,6,8,9,0
"7012",475,10,0,19,1,1,481,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,6,8,7,3,3,6,6,7,0
"7013",475,10,0,19,2,2,482,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,4,7,7,6,7,8,7,7,0
"7014",475,10,0,19,9,3,483,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,6,3,8,6,5,5,5,5,0
"7015",475,10,0,19,15,4,484,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,4,6,7,3,5,4,5,5,0
"7016",475,10,0,19,12,5,485,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,4,4,4,4,4,6,3,3,0
"7017",475,10,0,19,14,6,486,0,1,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,5,6,7,5,5,5,5,5,0
"7018",475,10,0,19,8,7,487,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,3,7,7,3,3,2,4,5,0
"7019",475,10,0,19,3,8,488,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,4,4,6,4,4,4,5,6,0
"7020",475,10,0,19,4,9,489,1,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,7,4,6,6,7,5,5,5,0
"7021",475,10,0,19,10,10,490,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,3,3,4,3,3,3,3,4,0
"7022",475,10,0,19,5,11,491,0,1,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,8,5,7,7,7,6,5,5,0
"7023",475,10,0,19,13,12,492,1,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,6,4,5,5,6,6,5,5,0
"7024",475,10,0,19,6,13,493,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,1,8,5,7,7,7,7,7,5,0
"7025",475,10,0,19,7,14,494,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,4,3,4,4,4,4,4,4,0
"7026",475,10,0,19,11,15,495,0,0,27,13,22,3,1,2,82,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,0,4,3,4,5,3,4,4,5,0
"7027",476,11,0,19,15,1,481,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,7,4,5,3,4,3,4,2,0
"7028",476,11,0,19,1,2,482,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,6,7,7,6,8,5,6,4,0
"7029",476,11,0,19,8,3,483,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,4,4,4,7,5,7,5,5,0
"7030",476,11,0,19,14,4,484,1,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,1,4,8,9,6,5,2,8,7,0
"7031",476,11,0,19,11,5,485,1,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,1,7,8,8,8,5,6,8,6,1
"7032",476,11,0,19,13,6,486,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,1,8,8,8,7,8,5,5,6,0
"7033",476,11,0,19,7,7,487,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,4,6,9,2,3,3,3,3,0
"7034",476,11,0,19,2,8,488,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,6,5,6,5,4,3,4,3,0
"7035",476,11,0,19,3,9,489,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,1,7,6,6,5,5,4,5,5,0
"7036",476,11,0,19,9,10,490,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,6,5,8,6,7,3,5,4,0
"7037",476,11,0,19,4,11,491,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,9,5,7,8,6,6,6,5,0
"7038",476,11,0,19,12,12,492,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,1,8,6,7,7,5,4,7,5,0
"7039",476,11,0,19,5,13,493,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,6,7,7,7,7,6,6,5,0
"7040",476,11,0,19,6,14,494,0,1,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,5,4,6,4,4,3,4,3,0
"7041",476,11,0,19,10,15,495,0,0,25,13,15,2,1,3,40,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,0,4,3,5,7,3,2,3,3,0
"7042",477,12,0,19,5,1,481,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,6,6,5,6,7,6,4,0
"7043",477,12,0,19,6,2,482,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,6,6,7,8,7,7,6,6,0
"7044",477,12,0,19,13,3,483,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,7,7,7,8,7,7,6,6,0
"7045",477,12,0,19,4,4,484,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,7,8,6,7,6,6,5,0
"7046",477,12,0,19,1,5,485,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,5,6,6,4,7,6,5,4,0
"7047",477,12,0,19,3,6,486,0,1,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,6,8,5,7,7,6,5,0
"7048",477,12,0,19,12,7,487,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,8,8,6,6,6,6,5,0
"7049",477,12,0,19,7,8,488,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,6,8,7,9,6,6,5,0
"7050",477,12,0,19,8,9,489,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,7,6,8,8,7,6,7,6,0
"7051",477,12,0,19,14,10,490,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,8,8,8,7,5,7,6,0
"7052",477,12,0,19,9,11,491,0,1,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,9,7,8,8,8,6,7,5,0
"7053",477,12,0,19,2,12,492,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,8,7,8,8,8,6,8,6,0
"7054",477,12,0,19,10,13,493,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,8,6,6,7,7,6,7,5,0
"7055",477,12,0,19,11,14,494,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,1,7,6,7,7,7,6,6,5,0
"7056",477,12,0,19,15,15,495,0,0,27,5,25,3,5,7,42,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,7,16,19,16,17,15,17,0,6,7,8,8,7,6,6,5,0
"7057",478,14,0,19,3,1,481,0,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,7,8,8,7,7,7,7,5,0
"7058",478,14,0,19,4,2,482,0,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,7,6,6,6,9,8,5,5,0
"7059",478,14,0,19,11,3,483,0,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,8,7,7,7,7,8,7,5,0
"7060",478,14,0,19,2,4,484,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,7,9,9,5,7,5,6,5,0
"7061",478,14,0,19,14,5,485,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,6,5,5,5,5,5,5,5,0
"7062",478,14,0,19,1,6,486,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,8,9,8,6,7,7,6,5,0
"7063",478,14,0,19,10,7,487,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,5,5,5,5,5,5,5,5,0
"7064",478,14,0,19,5,8,488,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,7,6,5,7,7,5,6,5,0
"7065",478,14,0,19,6,9,489,1,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,1,8,7,7,7,7,7,7,5,0
"7066",478,14,0,19,12,10,490,0,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,6,7,7,7,7,6,6,5,0
"7067",478,14,0,19,7,11,491,1,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,1,9,8,9,9,9,9,9,5,0
"7068",478,14,0,19,15,12,492,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,9,9,9,9,8,9,9,5,0
"7069",478,14,0,19,8,13,493,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,9,9,9,9,10,9,9,5,0
"7070",478,14,0,19,9,14,494,0,1,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,5,8,9,8,8,8,8,5,0
"7071",478,14,0,19,13,15,495,0,0,26,13,20,2,4,4,42,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,0,5,5,5,4,4,3,4,5,0
"7072",479,15,0,19,8,1,481,0,1,27,13,12,2,3,3,46,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,0,6,8,6,4,5,3,6,8,0
"7073",479,15,0,19,9,2,482,0,1,27,13,12,2,3,3,46,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,1,5,8,8,6,8,2,7,9,0
"7074",479,15,0,19,1,3,483,0,1,27,13,12,2,3,3,46,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,0,3,6,7,5,4,1,3,6,0
"7075",479,15,0,19,7,4,484,0,0,27,13,12,2,3,3,46,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,0,2,9,8,2,6,0,3,8,0
