"","match","decM","decW","raterDecAvgW","decAvgM","avgWaveDecW","raterDecAvgM","decAvgW","avgWaveDecM","funAvgRatingM","attrAvgRatingW","ageM","exphappyW","shoppingWealthIndW","goalMeetNewM_goalFunNightWCross","goalMeetNewM_goalMeetNewWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","sharPrefW","datesCrossProbDecW","raceAsianM_raceWhiteWCross","fieldsCrossProbMatch","goalsCrossProbMatch","careerAcademicM","racesCrossProbMatch","careerFinanceW","impraceW","impraceM","dateW","probAvgRatingM","probAvgRatingW","impreligW","raceAsianW","careersManProbDecW","careersWomanProbDecW","baselineDecMGuess","baselineDecWGuess","betterDecMGuess","betterDecWGuess","baselineMatchGuess","betterMatchGuess"
"1549",1,1,1,0.5,0.388888888888889,0.327160493827161,0.888888888888889,0.5,0.527777777777778,7.16666666666667,6.11111111111111,25,6,7,0,0,1,0,20,0.275510204081633,1,0.310573686333841,0.169381107491857,0,0.12,0,5,1,7,4.94444444444444,5.66666666666667,7,0,0.298245614035088,0.311475409836066,0.865554535414518,0.524560441308648,0.847286949714143,0.470533491987959,0.341703562227685,0.405944396402955
"1550",1,1,1,0.555555555555556,0.222222222222222,0.327160493827161,0.277777777777778,0.5,0.524691358024691,6.83333333333333,6.27777777777778,28,6,7,0,1,0,0,20,0.25,0,0.222222222222222,0.0909090909090909,0,0.141287284144427,0,5,4,7,4.33333333333333,5.66666666666667,7,0,0.298245614035088,0.311475409836066,0.239415557425126,0.386622898763647,0.216286459992991,0.580305975421603,0.138267264461156,0.136801020214222
"1551",0,0,1,0.5,0.0555555555555556,0.327160493827161,0,0.555555555555556,0.530864197530864,6.61111111111111,6.27777777777778,27,6,7,0,0,0,0,20,0.26027397260274,1,0,0.1,0,0.12,0,5,7,7,5.16666666666667,5.5,7,0,0.268333333333333,0.311475409836066,0.0905059506440874,0.171635362627781,0.0641648222887885,0.159291397748864,0.0581359249574597,0.039295691270013
"1552",0,0,0,0.611111111111111,0.111111111111111,0.330246913580247,0.388888888888889,0.555555555555556,0.527777777777778,5.61111111111111,6.33333333333333,26,6,7,0,0,1,0,20,0.26027397260274,0,0,0.169381107491857,0,0.141287284144427,0,5,7,7,5.55555555555556,5.55555555555556,7,0,0.268333333333333,0.311475409836066,0.412385298606901,0.32071143463326,0.305001960994405,0.255662169498281,0.151209473873993,0.066933768412241
"1553",0,1,0,0.555555555555556,0,0.333333333333333,0.555555555555556,0.444444444444444,0.527777777777778,5.22222222222222,6.27777777777778,26,6,7,0,0,1,0,20,0.333333333333333,0,0.183503419072274,0.169381107491857,1,0.08,0,5,3,7,4.38888888888889,5.38888888888889,7,0,0.277519379844961,0.311475409836066,0.485635971442755,0.167588047982721,0.542035058443267,0.255445529153241,0.0939423630026734,0.124510539846185
"1554",0,0,1,0.555555555555556,0.5,0.330246913580247,0.555555555555556,0.555555555555556,0.527777777777778,7,6.33333333333333,29,6,7,0,1,0,0,20,0.26027397260274,0,0.1,0.0909090909090909,1,0.141287284144427,0,5,4,7,4.72222222222222,5.38888888888889,7,0,0.277519379844961,0.311475409836066,0.616409962962513,0.711913606624249,0.415300248042505,0.664390624314854,0.389288989804753,0.209701737052118
"1555",0,1,0,0.611111111111111,0.111111111111111,0.330246913580247,1,0.444444444444444,0.527777777777778,4.33333333333333,5.88888888888889,39,6,7,0,0,0,0,20,0.275510204081633,0,0.230199641080499,0.161290322580645,1,0.141287284144427,0,5,1,7,4.27777777777778,5.61111111111111,7,0,0.277519379844961,0.311475409836066,0.895687946271928,0.32071143463326,0.887308757574714,0.252212001271524,0.245671613475342,0.232456489122527
"1556",0,0,1,0.5,0.944444444444444,0.330246913580247,0.5,0.5,0.530864197530864,7.55555555555556,6.5,28,6,7,0,0,0,0,20,0.414634146341463,0,0.366569208278257,0.11864406779661,0,0.141287284144427,0,5,1,7,5.94444444444444,5.38888888888889,7,0,0.378787878787879,0.311475409836066,0.478038979949184,0.945304799222055,0.496926132707171,0.935678862462329,0.64613494498623,0.549114047567923
"1557",0,0,0,0.611111111111111,0.333333333333333,0.330246913580247,0.333333333333333,0.555555555555556,0.530864197530864,5.83333333333333,6.38888888888889,30,6,7,0,0,1,0,20,0.414634146341463,0,0,0.169381107491857,1,0.230199641080499,0,5,8,7,5.38888888888889,5.61111111111111,7,0,0.277519379844961,0.311475409836066,0.342587311936089,0.589298012119493,0.231797411999715,0.621008444372133,0.248725414170449,0.156373505295784
"1558",0,1,0,0.555555555555556,0,0.330246913580247,0.722222222222222,0.5,0.524691358024691,4.66666666666667,6.33333333333333,22,6,7,0,0,0,0,20,0.275510204081633,1,0,0.11864406779661,0,0.12,0,5,3,7,4.88888888888889,5.66666666666667,7,0,0.268333333333333,0.311475409836066,0.741956689862643,0.170684327186364,0.652467124630518,0.0571190966853495,0.128830939425207,0.0334591031559723
"1559",0,1,0,0.611111111111111,0.111111111111111,0.330246913580247,0.611111111111111,0.5,0.527777777777778,5.16666666666667,6.33333333333333,32,6,7,0,0,1,0,20,0.275510204081633,0,0.1,0.169381107491857,1,0.141287284144427,0,5,2,7,4.66666666666667,5.16666666666667,7,0,0.277519379844961,0.311475409836066,0.618378968622794,0.32071143463326,0.574053196623194,0.305437195586393,0.176763810006035,0.151743259249472
"1560",1,1,1,0.5,0.111111111111111,0.327160493827161,0.444444444444444,0.388888888888889,0.524691358024691,5.22222222222222,6.83333333333333,28,6,7,1,0,0,0,10,0.2,1,0.0632911392405063,0.146757679180887,0,0.12,0,2,6,4,3.83333333333333,4.38888888888889,2,0,0.268333333333333,0.428571428571429,0.298694722999893,0.215189498441345,0.27094793913278,0.160484168592064,0.0860017044882254,0.0840573251862202
"1561",0,0,1,0.555555555555556,0.222222222222222,0.327160493827161,0.277777777777778,0.444444444444444,0.527777777777778,6.33333333333333,6.83333333333333,26,6,7,1,0,0,0,10,0.28,0,0.0632911392405063,0.146757679180887,0,0.141287284144427,0,2,8,4,4.77777777777778,4.55555555555556,2,0,0.268333333333333,0.428571428571429,0.192539606045952,0.386622898763647,0.173833335678084,0.514301481145663,0.127309727367181,0.152364753091497
"1562",0,0,0,0.555555555555556,0.555555555555556,0.333333333333333,0.5,0.5,0.530864197530864,6.88888888888889,6.83333333333333,27,6,7,1,0,0,0,10,0.166666666666667,0,0,0.146757679180887,1,0.141287284144427,0,2,6,4,4.22222222222222,4.44444444444444,2,0,0.277519379844961,0.428571428571429,0.478038979949184,0.764917146202118,0.232466794399534,0.667731898208145,0.382655454259327,0.253617132197227
"1563",1,1,1,0.555555555555556,0.5,0.330246913580247,0.777777777777778,0.388888888888889,0.527777777777778,7.94444444444444,6.61111111111111,25,6,7,1,0,0,0,10,0.25531914893617,0,0.137931034482759,0.146757679180887,0,0.180327868852459,0,2,1,4,5.44444444444444,4.5,2,0,0.378787878787879,0.428571428571429,0.686122606794114,0.711913606624249,0.549216576491707,0.770171094588441,0.37454515337253,0.385564835053202
"1564",0,1,0,0.555555555555556,0.277777777777778,0.333333333333333,0.444444444444444,0.388888888888889,0.524691358024691,6.88888888888889,6.66666666666667,22,6,7,0,0,0,0,10,0.25531914893617,0,0.137931034482759,0.121951219512195,0,0.08,0,2,1,4,4.77777777777778,4.55555555555556,2,0,0.378787878787879,0.428571428571429,0.298694722999893,0.446431534068561,0.253646262422335,0.555294277633254,0.161454002373167,0.157382753234377
"1565",1,1,1,0.5,0.611111111111111,0.327160493827161,0.777777777777778,0.444444444444444,0.524691358024691,8.05555555555556,6.83333333333333,21,6,7,0,0,0,1,10,0.28,0,0.470033776990586,0.182584269662921,1,0.141287284144427,0,2,1,4,5.61111111111111,4.38888888888889,2,0,0.277519379844961,0.428571428571429,0.744216602840384,0.769842971302622,0.835912461786363,0.856088168193444,0.447017216820769,0.768707567588476
"1566",0,0,1,0.555555555555556,0.555555555555556,0.330246913580247,0.444444444444444,0.444444444444444,0.527777777777778,6.66666666666667,6.77777777777778,24,6,7,0,0,0,1,10,0.2,0,0,0.182584269662921,0,0.141287284144427,0,2,1,4,5.77777777777778,4.66666666666667,2,0,0.361111111111111,0.428571428571429,0.353007047122018,0.765321246815896,0.20194306869816,0.578944942615424,0.342297698244869,0.145716507545468
"1567",0,1,0,0.555555555555556,0.444444444444444,0.330246913580247,0.888888888888889,0.388888888888889,0.524691358024691,7.44444444444444,6.83333333333333,25,6,7,0,0,0,1,10,0.28,1,0.391419380549815,0.182584269662921,0,0.12,0,2,1,4,5.22222222222222,4.77777777777778,2,0,0.298245614035088,0.428571428571429,0.795052321094553,0.655207664614658,0.860352221178561,0.691202492102011,0.376268716801624,0.675585241244102
"1568",0,0,1,0.5,0.222222222222222,0.327160493827161,0.388888888888889,0.444444444444444,0.530864197530864,6.72222222222222,6.83333333333333,28,6,7,1,0,0,0,10,0.2,0,0.279917700176904,0.146757679180887,0,0.141287284144427,0,2,4,4,4.55555555555556,4.5,2,0,0.298245614035088,0.428571428571429,0.288314659346018,0.323980825180575,0.376665609183604,0.535788391862372,0.123275459019765,0.308952023090704
"1569",0,0,0,0.611111111111111,0.111111111111111,0.330246913580247,0,0.5,0.530864197530864,6.77777777777778,6.72222222222222,27,6,7,0,0,0,0,10,0.166666666666667,1,0.0632911392405063,0.121951219512195,0,0.12,0,2,7,4,5.16666666666667,4.44444444444444,2,0,0.268333333333333,0.428571428571429,0.0709914862896734,0.32071143463326,0.0624799304503845,0.336564324612719,0.0853698610795388,0.105084459638627
"1570",0,0,0,0.611111111111111,0.111111111111111,0.333333333333333,0.388888888888889,0.5,0.530864197530864,5.33333333333333,6.94444444444444,26,6,7,0,0,0,1,10,0.166666666666667,0,0.0632911392405063,0.182584269662921,0,0.141287284144427,0,2,7,4,5.38888888888889,4.61111111111111,2,0,0.268333333333333,0.428571428571429,0.345286330097487,0.315954626148838,0.313473664354291,0.216026684379063,0.135373619312531,0.0903182479710027
"1571",0,0,0,0.611111111111111,0,0.330246913580247,0.611111111111111,0.444444444444444,0.527777777777778,5.27777777777778,6.94444444444444,26,6,7,0,0,0,1,10,0.25531914893617,0,0,0.182584269662921,1,0.08,0,2,3,4,4.38888888888889,4.77777777777778,2,0,0.277519379844961,0.428571428571429,0.555469932747737,0.213233865473481,0.502155494529972,0.213698999309399,0.118887561413713,0.106902663334227
"1572",1,1,1,0.555555555555556,0.555555555555556,0.327160493827161,0.5,0.444444444444444,0.524691358024691,7.11111111111111,6.83333333333333,29,6,7,1,0,0,0,10,0.166666666666667,0,0,0.146757679180887,1,0.141287284144427,0,2,4,4,4.83333333333333,4.44444444444444,2,0,0.277519379844961,0.428571428571429,0.422616383050502,0.769316506677646,0.22476592484054,0.685476321473282,0.358564094224284,0.25514844200242
"1573",1,1,1,0.5,0.0555555555555556,0.327160493827161,1,0.444444444444444,0.527777777777778,4.05555555555556,6.66666666666667,39,6,7,0,0,0,0,10,0.28,0,0.174107291815639,0.0333333333333333,1,0.141287284144427,0,2,1,4,4.05555555555556,4.83333333333333,2,0,0.277519379844961,0.428571428571429,0.895687946271928,0.171635362627781,0.908811688222799,0.109538795085476,0.15667423853518,0.117005421729816
"1574",1,1,1,0.555555555555556,0.944444444444444,0.327160493827161,0.444444444444444,0.388888888888889,0.527777777777778,7.66666666666667,6.77777777777778,28,6,7,0,0,0,0,10,0.333333333333333,0,0.137931034482759,0.26,0,0.141287284144427,0,2,1,4,5.44444444444444,4.27777777777778,2,0,0.378787878787879,0.428571428571429,0.294153330883886,0.958771322638981,0.186120294385524,0.964140686815921,0.608231401509554,0.603903673039291
"1575",0,0,0,0.611111111111111,0.333333333333333,0.330246913580247,0.333333333333333,0.444444444444444,0.527777777777778,6.16666666666667,6.72222222222222,30,6,7,0,0,0,1,10,0.333333333333333,0,0.0632911392405063,0.182584269662921,1,0.230199641080499,0,2,8,4,5.27777777777778,4.61111111111111,2,0,0.277519379844961,0.428571428571429,0.239089668346115,0.589298012119493,0.194595467230837,0.657657645277766,0.209692560809393,0.246450790812024
"1576",0,0,0,0.555555555555556,0,0.333333333333333,0.777777777777778,0.444444444444444,0.527777777777778,5,6.88888888888889,22,6,7,0,0,0,0,10,0.28,1,0.0632911392405063,0.26,0,0.12,0,2,3,4,4.88888888888889,4.66666666666667,2,0,0.268333333333333,0.428571428571429,0.741635380838295,0.167588047982721,0.766027247389248,0.147496508737924,0.122936338795852,0.14959898159068
"1577",0,0,1,0.5,0.0555555555555556,0.327160493827161,0.666666666666667,0.5,0.530864197530864,4.88888888888889,6.94444444444444,32,6,7,0,0,0,1,10,0.28,0,0,0.182584269662921,1,0.141287284144427,0,2,2,4,4.33333333333333,4.5,2,0,0.277519379844961,0.428571428571429,0.677384877025422,0.171635362627781,0.629512359904665,0.166518038387994,0.119477637549066,0.120015236405771
"1578",0,0,0,0.388888888888889,0.166666666666667,0.330246913580247,0.5,0.333333333333333,0.530864197530864,5.66666666666667,6.52777777777778,28,7,5,0,1,0,0,15,0.25,0,0.0632911392405063,0.0909090909090909,0,0.171428571428571,0,1,6,7,4.05555555555556,3.61111111111111,4,0,0.268333333333333,0.428571428571429,0.2934066038869,0.171769351744817,0.285733593769403,0.29631407827625,0.0703153886795866,0.0763570880922251
"1579",0,0,1,0.277777777777778,0.222222222222222,0.327160493827161,0.333333333333333,0.333333333333333,0.530864197530864,6.38888888888889,6.41666666666667,26,7,5,0,1,0,0,15,0.275510204081633,0,0.0632911392405063,0.0909090909090909,0,0.171717171717172,0,1,8,7,5.05555555555556,3.61111111111111,4,0,0.268333333333333,0.428571428571429,0.15355091219488,0.137638760154345,0.158719726145801,0.286907515647497,0.0481952257939293,0.0613905093318796
"1580",0,0,0,0.333333333333333,0.5,0.333333333333333,0.444444444444444,0.277777777777778,0.527777777777778,6.83333333333333,6.52777777777778,27,7,5,0,1,0,0,15,0.26027397260274,0,0,0.0909090909090909,1,0.171717171717172,0,1,6,7,4.66666666666667,3.72222222222222,4,0,0.277519379844961,0.428571428571429,0.198320069813446,0.449244253747471,0.134427866957749,0.56760911015381,0.13020280829701,0.109926571346898
"1581",0,0,1,0.333333333333333,0.555555555555556,0.327160493827161,0.888888888888889,0.277777777777778,0.530864197530864,8.22222222222222,6.75,25,7,5,0,1,0,0,15,0.333333333333333,0,0.137931034482759,0.0909090909090909,0,0.319586182560228,0,1,1,7,5.61111111111111,3.77777777777778,4,0,0.378787878787879,0.428571428571429,0.689216531175399,0.526726382496266,0.682979575406976,0.758324098603502,0.248199617307311,0.362231383696024
"1582",1,1,1,0.277777777777778,0.222222222222222,0.330246913580247,0.5,0.277777777777778,0.524691358024691,6.66666666666667,6.30555555555556,22,7,5,0,0,0,0,15,0.333333333333333,0,0.137931034482759,0.1,0,0.0837543054182976,0,1,1,7,4.94444444444444,3.88888888888889,4,0,0.378787878787879,0.428571428571429,0.248349792527953,0.134918912978772,0.270116448614645,0.299565195036774,0.0524527582408534,0.0698258371438067
"1583",1,1,1,0.277777777777778,0.611111111111111,0.327160493827161,0.777777777777778,0.277777777777778,0.524691358024691,7.94444444444444,6.33333333333333,21,7,5,0,0,1,0,15,0.275510204081633,0,0.412055264207869,0.169381107491857,1,0.171717171717172,0,1,1,7,6.11111111111111,3.55555555555556,4,0,0.277519379844961,0.428571428571429,0.568219238524515,0.527262135431425,0.731126149641843,0.746562909999642,0.217581714665898,0.589752202974606
"1584",0,0,0,0.388888888888889,0.611111111111111,0.330246913580247,0.388888888888889,0.333333333333333,0.530864197530864,7.22222222222222,6.47222222222222,24,7,5,0,0,1,0,15,0.25,0,0,0.169381107491857,0,0.171717171717172,0,1,1,7,5.83333333333333,3.72222222222222,4,0,0.361111111111111,0.428571428571429,0.192943725670438,0.657460760095144,0.125417039767354,0.695449553179832,0.209524517446391,0.158617828840293
"1585",1,1,1,0.333333333333333,0.388888888888889,0.330246913580247,0.888888888888889,0.222222222222222,0.527777777777778,7.33333333333333,6.30555555555556,25,7,5,0,0,1,0,15,0.275510204081633,0,0.286375967851937,0.169381107491857,0,0.171428571428571,0,1,1,7,4.94444444444444,3.5,4,0,0.298245614035088,0.428571428571429,0.631779274390555,0.321406119149699,0.727039672855306,0.578814679120324,0.144003778577528,0.415826401064723
"1586",0,0,0,0.333333333333333,0.277777777777778,0.330246913580247,0.333333333333333,0.277777777777778,0.530864197530864,6.94444444444444,6.63888888888889,28,7,5,0,1,0,0,15,0.25,0,0.194923514100587,0.0909090909090909,0,0.171717171717172,0,1,4,7,4.77777777777778,3.66666666666667,4,0,0.298245614035088,0.428571428571429,0.12230203492084,0.215344908261313,0.1875540543408,0.535279197432741,0.0600773319745622,0.14746486307075
"1587",0,0,0,0.333333333333333,0.111111111111111,0.330246913580247,0,0.277777777777778,0.527777777777778,6.5,6.80555555555556,27,7,5,0,0,0,0,15,0.26027397260274,0,0.0632911392405063,0.1,0,0.171428571428571,0,1,7,7,5.44444444444444,3.83333333333333,4,0,0.268333333333333,0.428571428571429,0.026450187528595,0.106707717716576,0.0490645863223387,0.283057994310705,0.0236569369602364,0.0530650406109024
"1588",0,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0.388888888888889,0.333333333333333,0.530864197530864,5.5,6.75,26,7,5,0,0,1,0,15,0.26027397260274,0,0.0632911392405063,0.169381107491857,0,0.171717171717172,0,1,7,7,5.66666666666667,3.77777777777778,4,0,0.268333333333333,0.428571428571429,0.192943725670438,0.133586051870625,0.26279694328653,0.198615704430353,0.0511785344107045,0.071466274326907
"1589",0,0,0,0.333333333333333,0,0.330246913580247,0.611111111111111,0.277777777777778,0.530864197530864,5.33333333333333,6.52777777777778,26,7,5,0,0,1,0,15,0.333333333333333,0,0,0.169381107491857,1,0.118082896311803,0,1,3,7,4.16666666666667,3.5,4,0,0.277519379844961,0.428571428571429,0.356646459039909,0.0642027668607021,0.406021632584559,0.16687307948035,0.0373074749122853,0.078668301942487
"1590",0,0,0,0.333333333333333,0.555555555555556,0.333333333333333,0.5,0.277777777777778,0.527777777777778,7.05555555555556,6.58333333333333,29,7,5,0,1,0,0,15,0.26027397260274,0,0,0.0909090909090909,1,0.171717171717172,0,1,4,7,5.33333333333333,3.5,4,0,0.277519379844961,0.428571428571429,0.245883102168419,0.518761086662784,0.186205342985665,0.611737722681481,0.161372534283416,0.135677090642801
"1591",0,1,0,0.333333333333333,0.111111111111111,0.333333333333333,1,0.222222222222222,0.524691358024691,4.22222222222222,6.19444444444444,39,7,5,0,0,0,0,15,0.275510204081633,0,0.168520580716902,0.161290322580645,1,0.171717171717172,0,1,1,7,4.22222222222222,3.77777777777778,4,0,0.277519379844961,0.428571428571429,0.752867629702945,0.104621819999428,0.816599785425796,0.146530022787532,0.0772504936900913,0.164046113461987
"1592",0,0,1,0.277777777777778,0.944444444444444,0.327160493827161,0.555555555555556,0.333333333333333,0.527777777777778,7.55555555555556,6.63888888888889,28,7,5,0,0,0,0,15,0.414634146341463,0,0.137931034482759,0.11864406779661,0,0.171717171717172,0,1,1,7,5.94444444444444,3.66666666666667,4,0,0.378787878787879,0.428571428571429,0.358723598553085,0.854781562010826,0.317169086762598,0.878912876111804,0.406264822131687,0.353773308118403
"1593",0,1,0,0.333333333333333,0.277777777777778,0.330246913580247,0.277777777777778,0.222222222222222,0.524691358024691,6,6.30555555555556,30,7,5,0,0,1,0,15,0.414634146341463,0,0.0632911392405063,0.169381107491857,1,0.13933703417613,0,1,8,7,5.72222222222222,3.44444444444444,4,0,0.277519379844961,0.428571428571429,0.0767887561461404,0.215344908261313,0.104860451703413,0.497589114520286,0.0509180123792283,0.122952461649291
"1594",0,0,0,0.333333333333333,0,0.330246913580247,0.722222222222222,0.277777777777778,0.527777777777778,4.83333333333333,6.36111111111111,22,7,5,0,0,0,0,15,0.275510204081633,0,0.0632911392405063,0.11864406779661,0,0.171428571428571,0,1,3,7,5,3.83333333333333,4,0,0.268333333333333,0.428571428571429,0.496329284610332,0.0642027668607021,0.586882532151322,0.0793056561684901,0.043393451117539,0.0417953699703295
"1595",0,0,0,0.333333333333333,0.111111111111111,0.333333333333333,0.666666666666667,0.277777777777778,0.530864197530864,4.77777777777778,6.58333333333333,32,7,5,0,0,1,0,15,0.275510204081633,0,0,0.169381107491857,1,0.171717171717172,0,1,2,7,4.5,3.55555555555556,4,0,0.277519379844961,0.428571428571429,0.422284939981036,0.104621819999428,0.465674869185043,0.152521335201395,0.055573560923306,0.0835787071524762
"1596",0,0,0,0.277777777777778,0.166666666666667,0.330246913580247,0.5,0.5,0.527777777777778,5.94444444444444,5.83333333333333,28,5,3,0,1,0,0,15,0.25,0,0.0555555555555556,0.0909090909090909,0,0.0581395348837209,0,8,6,7,4,4.72222222222222,8,1,0.268333333333333,0.333333333333333,0.483493980814897,0.106986492584872,0.308945616507512,0.111783135300023,0.0696204962714805,0.0314587976039695
"1597",0,0,0,0.277777777777778,0.277777777777778,0.330246913580247,0.277777777777778,0.5,0.527777777777778,6.61111111111111,6.05555555555556,26,5,3,0,1,0,0,15,0.275510204081633,0,0.0555555555555556,0.0909090909090909,0,0.137096774193548,0,8,8,7,4.88888888888889,4.72222222222222,8,1,0.268333333333333,0.333333333333333,0.236904017732033,0.172596554567803,0.147772750724292,0.207041360604166,0.0729242845368965,0.0371655177083904
"1598",1,1,1,0.222222222222222,0.444444444444444,0.330246913580247,0.444444444444444,0.5,0.527777777777778,6.77777777777778,5.83333333333333,27,5,3,0,1,0,0,15,0.26027397260274,0,0.198766383230225,0.0909090909090909,1,0.137096774193548,0,8,6,7,4.22222222222222,4.66666666666667,8,1,0.277519379844961,0.333333333333333,0.414369112634482,0.265013737054244,0.261886836704105,0.293761067727026,0.120601521931346,0.0829517244402487
"1599",0,0,1,0.277777777777778,0.555555555555556,0.327160493827161,0.888888888888889,0.5,0.527777777777778,8.11111111111111,6.16666666666667,25,5,3,0,1,0,0,15,0.333333333333333,0,0.319586182560228,0.0909090909090909,0,0.137931034482759,0,8,1,7,5.5,4.88888888888889,8,1,0.378787878787879,0.333333333333333,0.867210419074265,0.458161957772448,0.838416538811205,0.56235961303228,0.304622414674618,0.29234998080497
"1600",0,1,0,0.277777777777778,0.277777777777778,0.330246913580247,0.444444444444444,0.444444444444444,0.527777777777778,6.72222222222222,5.66666666666667,22,5,3,0,0,0,0,15,0.333333333333333,0,0.13933703417613,0.1,0,0,0,8,1,7,4.55555555555556,4.72222222222222,8,1,0.378787878787879,0.333333333333333,0.3519677813731,0.172596554567803,0.222759628095574,0.207895256802796,0.0808302066485804,0.0436070993931763
"1601",1,1,1,0.222222222222222,0.666666666666667,0.327160493827161,0.777777777777778,0.444444444444444,0.524691358024691,8.27777777777778,5.88888888888889,21,5,3,0,0,1,0,15,0.275510204081633,0,0.391419380549815,0.169381107491857,1,0.137096774193548,0,8,1,7,5.61111111111111,4.61111111111111,8,1,0.277519379844961,0.333333333333333,0.744216602840384,0.527705942729466,0.739817531460998,0.594146710469182,0.280896467969247,0.451073448096879
"1602",1,1,1,0.222222222222222,0.5,0.327160493827161,0.333333333333333,0.5,0.524691358024691,6.94444444444444,5.83333333333333,24,5,3,0,0,1,0,15,0.25,0,0.13933703417613,0.169381107491857,0,0.137096774193548,0,8,1,7,5.55555555555556,4.55555555555556,8,1,0.361111111111111,0.333333333333333,0.293552776394106,0.327418585752469,0.181731875540961,0.298442354685559,0.124747402702692,0.0729270580716603
"1603",0,1,0,0.277777777777778,0.444444444444444,0.330246913580247,0.888888888888889,0.5,0.527777777777778,7.27777777777778,6.05555555555556,25,5,3,0,0,1,0,15,0.275510204081633,0,0.319586182560228,0.169381107491857,0,0.0581395348837209,0,8,1,7,5.11111111111111,4.88888888888889,8,1,0.298245614035088,0.333333333333333,0.865554535414518,0.324163956445656,0.847953643204263,0.361126697161053,0.233865340508119,0.304360858501028
"1604",0,0,0,0.277777777777778,0.277777777777778,0.330246913580247,0.388888888888889,0.5,0.527777777777778,7,6,28,5,3,0,1,0,0,15,0.25,0,0.194923514100587,0.0909090909090909,0,0.137096774193548,0,8,4,7,4.38888888888889,5.11111111111111,8,1,0.298245614035088,0.333333333333333,0.350235011231447,0.172596554567803,0.278490238292485,0.29096481130083,0.0837530422435008,0.0838926563183933
"1605",0,0,0,0.277777777777778,0.111111111111111,0.330246913580247,0,0.555555555555556,0.527777777777778,6.77777777777778,6.11111111111111,27,5,3,0,0,0,0,15,0.26027397260274,0,0.0555555555555556,0.1,0,0.0581395348837209,0,8,7,7,5,4.72222222222222,8,1,0.268333333333333,0.333333333333333,0.0923169921060986,0.083236964913185,0.0681348448679216,0.127964242383515,0.0345519795475189,0.0282964615016812
"1606",0,0,0,0.277777777777778,0.166666666666667,0.330246913580247,0.444444444444444,0.5,0.530864197530864,5.33333333333333,5.94444444444444,26,5,3,0,0,1,0,15,0.26027397260274,0,0.0555555555555556,0.169381107491857,0,0.137096774193548,0,8,7,7,5.33333333333333,4.88888888888889,8,1,0.268333333333333,0.333333333333333,0.410010149035394,0.106986492584872,0.318519812937859,0.0763200427514537,0.0644873562403075,0.0328620679021145
"1607",0,1,0,0.333333333333333,0,0.333333333333333,0.555555555555556,0.444444444444444,0.524691358024691,5.05555555555556,5.66666666666667,26,5,3,0,0,1,0,15,0.333333333333333,0,0.0871290708247231,0.169381107491857,1,0,0,8,3,7,4.05555555555556,4.55555555555556,8,1,0.277519379844961,0.333333333333333,0.491064024246448,0.0628868809963521,0.400681515384045,0.0805031868124638,0.0484084480887466,0.0424887036108023
"1608",0,0,1,0.222222222222222,0.5,0.330246913580247,0.555555555555556,0.5,0.530864197530864,7.11111111111111,5.88888888888889,29,5,3,0,1,0,0,15,0.26027397260274,0,0.224208886457281,0.0909090909090909,1,0.137096774193548,0,8,4,7,5.11111111111111,4.5,8,1,0.277519379844961,0.333333333333333,0.546944127739324,0.322418403881968,0.445160073636229,0.334841086234376,0.160892353466285,0.135178625195911
"1609",0,1,0,0.333333333333333,0.111111111111111,0.330246913580247,1,0.444444444444444,0.527777777777778,4.11111111111111,5.66666666666667,39,5,3,0,0,0,0,15,0.275510204081633,0,0.13933703417613,0.161290322580645,1,0.137096774193548,0,8,1,7,4.16666666666667,4.88888888888889,8,1,0.277519379844961,0.333333333333333,0.895687946271928,0.106707717716576,0.851364738277651,0.0637704764176404,0.116769325139326,0.0838161039769926
"1610",0,1,0,0.277777777777778,1,0.333333333333333,0.5,0.444444444444444,0.524691358024691,7.5,5.77777777777778,28,5,3,0,0,0,0,15,0.414634146341463,0,0.319586182560228,0.11864406779661,0,0.137096774193548,0,8,1,7,5.55555555555556,4.44444444444444,8,1,0.378787878787879,0.333333333333333,0.422616383050502,0.886413211601842,0.305354090152408,0.860926724237766,0.486120080916057,0.34264694171041
"1611",0,0,0,0.277777777777778,0.277777777777778,0.330246913580247,0.333333333333333,0.555555555555556,0.527777777777778,5.94444444444444,6.05555555555556,30,5,3,0,0,1,0,15,0.414634146341463,0,0.0555555555555556,0.169381107491857,1,0.168520580716902,0,8,8,7,5.16666666666667,4.83333333333333,8,1,0.277519379844961,0.333333333333333,0.347518478839442,0.172596554567803,0.255859290662389,0.249183177661743,0.0867785239573613,0.0810764277212742
"1612",0,1,0,0.277777777777778,0,0.333333333333333,0.722222222222222,0.444444444444444,0.524691358024691,4.77777777777778,5.83333333333333,22,5,3,0,0,0,0,15,0.275510204081633,0,0.0555555555555556,0.11864406779661,0,0.0581395348837209,0,8,3,7,4.77777777777778,4.72222222222222,8,1,0.268333333333333,0.333333333333333,0.688288336107285,0.0485300936063747,0.606182964892201,0.0267894318372616,0.0505829890138013,0.0173090029491567
