"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"5612",6308,409,13,1,15,1,6,384,1,1,23,5,25,2,5,5,42,2,6,3,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,1,7,9,8,8,7,6,8,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,3.88235294117647,-2.11764705882353,-5.11764705882353,-2.11764705882353,0.882352941176471,1.88235294117647,3.88235294117647,-4.11764705882353,1.88235294117647,0.882352941176471,-4.11764705882353,-0.117647058823529,1.88235294117647,3.88235294117647,3.88235294117647,-1.11764705882353,-4.11764705882353,5,13,7,7.44444444444444,7.27777777777778,8.11111111111111,6.72222222222222,7.02777777777778,7.11111111111111,0.666666666666667,0.235294117647059,6.65333870993567,7.39052645476864,6.93695789599246,8.8349466850135,5.99661403959533,0,7.28548084316515
"5613",6326,410,14,1,15,7,6,384,0,1,27,8,26,2,8,8,55,1,5,1,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,0,5,4,4,4,5,10,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.64705882352941,5.35294117647059,3.35294117647059,0.352941176470588,3.35294117647059,-3.64705882352941,-3.64705882352941,3.35294117647059,5.35294117647059,-3.64705882352941,3.35294117647059,-2.64705882352941,-2.64705882352941,-0.647058823529412,-0.647058823529412,0.352941176470588,-3.64705882352941,-3.64705882352941,4,13,7.11111111111111,7.72222222222222,7.5,8.33333333333333,6.83333333333333,6.80555555555556,7.27777777777778,0.722222222222222,0.235294117647059,6.767582498193,0,8.42318178629087,10,5.34642143099909,8.52201199618519,10
"5614",6344,411,15,1,15,16,6,384,0,1,34,8,22,2,8,2,80,3,4,1,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,0,8,9,7,10,5,5,6,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,1.35294117647059,0.352941176470588,0.352941176470588,1.35294117647059,1.35294117647059,0.352941176470588,-2.64705882352941,-2.64705882352941,-4.64705882352941,2.35294117647059,-4.64705882352941,1.35294117647059,0.352941176470588,1.35294117647059,4.35294117647059,2.35294117647059,-2.64705882352941,4,13,6.94444444444444,7.44444444444444,7.33333333333333,8,6.83333333333333,7.08333333333333,7.22222222222222,0.722222222222222,0.235294117647059,2.95638659118016,8.72464508912858,4.40424497544767,7.97048672424766,8.62427194166198,10,8.45676176978665
"5615",6362,412,16,1,15,15,6,384,1,1,27,8,25,2,1,1,42,1,5,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,1,8,8,8,7,8,8,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,3.58823529411765,3.58823529411765,3.58823529411765,-1.41176470588235,1.58823529411765,1.58823529411765,-6.41176470588235,0.588235294117647,-3.41176470588235,1.58823529411765,-0.411764705882353,-1.41176470588235,-1.41176470588235,1.58823529411765,1.58823529411765,-2.41176470588235,-2.41176470588235,9,13,6.94444444444444,7.5,7.27777777777778,8.16666666666667,6.66666666666667,6.91666666666667,7.11111111111111,0.666666666666667,0.470588235294118,10,8.61808889654585,0,0,6.33011302161739,4.59105691243918,10
"5616",6380,413,17,1,15,14,6,384,0,1,26,8,26,2,5,3,42,1,5,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,0,8,8,7,8,8,7,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.58823529411765,0.411764705882353,1.41176470588235,-0.588235294117647,1.41176470588235,-0.588235294117647,-2.58823529411765,-0.588235294117647,-0.588235294117647,-1.58823529411765,0.411764705882353,2.41176470588235,0.411764705882353,3.41176470588235,0.411764705882353,0.411764705882353,1.41176470588235,-5.58823529411765,1,13,6.94444444444444,7.5,7.33333333333333,8.11111111111111,6.66666666666667,6.97222222222222,7.11111111111111,0.722222222222222,0.0588235294117647,10,5.91110217090111,9.78463782464262,10,9.36661595036674,8.2517577606436,2.38477650685199
"5617",6398,414,18,1,15,5,6,384,1,1,29,8,27,2,2,10,55,6,1,1,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,95,1,1,1,1,1,1,10,10,10,10,10,8,8,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.35294117647059,6.64705882352941,1.64705882352941,5.64705882352941,1.64705882352941,-3.35294117647059,-3.35294117647059,1.64705882352941,1.64705882352941,-3.35294117647059,4.64705882352941,3.64705882352941,-3.35294117647059,-3.35294117647059,-3.35294117647059,-2.35294117647059,-1.35294117647059,-3.35294117647059,18,13,6.83333333333333,7.38888888888889,7.16666666666667,8,6.55555555555556,6.91666666666667,7.11111111111111,0.666666666666667,1,9.56419005544292,7.66688981983126,1.70857227513312,0.300048138852817,7.26276884252559,5.87050176222515,8.58820548010299
"5618",6416,415,19,1,15,16,6,384,0,1,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,-2.88235294117647,-2.88235294117647,2.11764705882353,2.11764705882353,3.11764705882353,1.11764705882353,-2.88235294117647,-2.88235294117647,-0.882352941176471,6.11764705882353,-2.88235294117647,2.11764705882353,2.11764705882353,-0.882352941176471,3.11764705882353,-2.88235294117647,-2.88235294117647,18,13,7.11111111111111,7.66666666666667,7.44444444444444,8.27777777777778,6.83333333333333,7.08333333333333,7.27777777777778,0.666666666666667,1,4.86816679754789,0,10,5.17126171575192,4.81544647183518,5.98668050449305,10
"5619",6093,397,1,1,15,9,7,385,0,1,24,1,26,2,3,2,42,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,20,21,21,22,6,10,1,9,9,8,9,9,10,9,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05882352941176,2.94117647058824,1.94117647058824,1.94117647058824,-0.0588235294117645,0.941176470588236,0.941176470588236,-0.0588235294117645,-4.05882352941176,-0.0588235294117645,0.941176470588236,-1.05882352941176,0.941176470588236,1.94117647058824,-2.05882352941176,0.941176470588236,-1.05882352941176,-5.05882352941176,13,10,6.94444444444444,7.77777777777778,6.77777777777778,7.11111111111111,6.44444444444444,6,6.72222222222222,0.5,0.705882352941177,0,10,0,10,7.70346136642219,10,5.54419097771151
"5620",6111,398,2,1,15,18,7,385,1,1,29,8,25,2,7,2,42,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,1,6,7,7,8,7,6,6,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,-2.23529411764706,-5.23529411764706,-4.23529411764706,3.76470588235294,0.764705882352941,0.764705882352941,2.76470588235294,2.76470588235294,1.76470588235294,0.764705882352941,0.764705882352941,0.764705882352941,2.76470588235294,-0.235294117647059,-1.23529411764706,-0.235294117647059,-4.23529411764706,7,10,7.11111111111111,7.88888888888889,6.83333333333333,7.16666666666667,6.55555555555556,6.22222222222222,6.88888888888889,0.5,0.352941176470588,7.05215814324162,3.95701387390215,8.74320414795664,10,7.65212449918418,10,6.0734843413169
"5621",6129,399,3,1,15,4,7,385,0,1,29,8,12,2,1,1,48,2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,0,8,9,8,10,7,9,9,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,2.29411764705882,-4.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,0.294117647058823,-3.70588235294118,-1.70588235294118,2.29411764705882,-5.70588235294118,-0.705882352941177,0.294117647058823,1.29411764705882,3.29411764705882,-3.70588235294118,1.29411764705882,1,10,7,7.77777777777778,6.77777777777778,7.05555555555556,6.55555555555556,6.05555555555556,6.72222222222222,0.555555555555556,0.0588235294117647,10,10,10,6.65632125591373,6.15166754007569,6.01135955583357,0.758278975818645
"5622",6147,400,4,1,15,2,7,385,0,1,26,8,25,2,7,7,42,5,4,2,7,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,70,5,20,3,1,1,0,4,8,6,5,5,5,4,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23529411764706,1.76470588235294,-1.23529411764706,1.76470588235294,1.76470588235294,0.764705882352941,0.764705882352941,0.764705882352941,-4.23529411764706,2.76470588235294,1.76470588235294,-4.23529411764706,1.76470588235294,1.76470588235294,0.764705882352941,1.76470588235294,-4.23529411764706,-4.23529411764706,8,10,7.22222222222222,7.83333333333333,6.88888888888889,7.33333333333333,6.66666666666667,6.27777777777778,7,0.555555555555556,0.470588235294118,1.93626562002844,7.73200991279846,1.86007908813164,10,5.91081254359449,2.17251039520699,10
"5623",6165,401,5,1,15,17,7,385,0,1,31,8,25,2,1,1,42,2,4,1,7,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,35,0,25,20,0,20,0,4,5,5,6,5,6,6,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,3.76470588235294,-5.23529411764706,-2.23529411764706,1.76470588235294,1.76470588235294,1.76470588235294,1.76470588235294,-4.23529411764706,-1.23529411764706,-1.23529411764706,-5.23529411764706,1.76470588235294,1.76470588235294,3.76470588235294,3.76470588235294,0.764705882352941,-3.23529411764706,1,10,7.22222222222222,8,6.94444444444444,7.27777777777778,6.66666666666667,6.22222222222222,6.88888888888889,0.555555555555556,0.0588235294117647,9.75637662914868,3.58102841605038,10,10,6.91272468949228,10,8.14449684364385
"5624",6183,402,6,1,15,5,7,385,0,0,29,2,13,4,1,1,42,3,4,2,7,10,2,6,9,6,6,9,7,4,3,3,5,8,4,4,6,9,6,25,20,15,25,10,5,0,6,8,5,6,5,3,3,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.94117647058824,4.05882352941176,-3.94117647058824,0.0588235294117645,3.05882352941176,0.0588235294117645,0.0588235294117645,3.05882352941176,1.05882352941176,-1.94117647058824,-2.94117647058824,-2.94117647058824,-0.941176470588236,2.05882352941176,-1.94117647058824,-1.94117647058824,0.0588235294117645,3.05882352941176,11,10,7.11111111111111,7.83333333333333,6.94444444444444,7.27777777777778,6.66666666666667,6.38888888888889,7.05555555555556,0.555555555555556,0.647058823529412,9.91328339149534,5.04959170416086,5.15454373585677,10,10,10,10
"5625",6201,403,7,1,15,16,7,385,0,1,22,5,25,2,6,6,42,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,20,25,20,15,5,15,1,5,6,6,5,7,6,6,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.76470588235294,4.23529411764706,3.23529411764706,-1.76470588235294,2.23529411764706,-0.764705882352941,-1.76470588235294,0.235294117647059,-1.76470588235294,-1.76470588235294,0.235294117647059,1.23529411764706,0.235294117647059,3.23529411764706,-1.76470588235294,1.23529411764706,-2.76470588235294,-3.76470588235294,11,10,7.16666666666667,7.94444444444444,6.88888888888889,7.33333333333333,6.55555555555556,6.22222222222222,6.88888888888889,0.5,0.588235294117647,0,4.68961720458515,8.33337891476694,9.14401301207137,10,0,0
"5626",6219,404,8,1,15,14,7,385,1,1,23,5,25,2,1,4,42,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,25,14,25,25,3,8,1,7,6,7,7,7,6,8,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.23529411764706,2.76470588235294,-2.23529411764706,0.764705882352941,2.76470588235294,0.764705882352941,0.764705882352941,1.76470588235294,-0.235294117647059,1.76470588235294,0.764705882352941,-3.23529411764706,-2.23529411764706,0.764705882352941,-0.235294117647059,0.764705882352941,-1.23529411764706,-4.23529411764706,13,10,7.05555555555556,7.94444444444444,6.83333333333333,7.22222222222222,6.55555555555556,6.22222222222222,6.77777777777778,0.5,0.705882352941177,5.33880752962552,9.79843157332238,5.27006911646808,8.54702709395839,6.82351523329279,3.58309376073101,4.12838883602835
"5627",6237,405,9,1,15,7,7,385,0,0,30,13,20,1,1,1,55,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,30,25,20,15,5,5,0,8,9,9,9,9,8,8,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94117647058824,-0.941176470588236,-5.94117647058824,-0.941176470588236,2.05882352941176,1.05882352941176,2.05882352941176,-4.94117647058824,-0.941176470588236,1.05882352941176,1.05882352941176,-0.941176470588236,3.05882352941176,2.05882352941176,0.0588235294117645,2.05882352941176,2.05882352941176,-1.94117647058824,4,10,7,7.77777777777778,6.72222222222222,7.11111111111111,6.44444444444444,6.11111111111111,6.77777777777778,0.555555555555556,0.235294117647059,8.11527573679089,4.21240874752228,7.64083217143514,0,5.6265166201673,1.55562027695236,7.64277551573614
"5628",6255,406,10,1,15,13,7,385,1,0,27,8,25,4,1,1,42,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,20,20,20,20,20,0,1,8,8,6,8,8,8,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,-2.52941176470588,-0.529411764705882,1.47058823529412,2.47058823529412,-0.529411764705882,0.470588235294118,1.47058823529412,-0.529411764705882,-0.529411764705882,0.470588235294118,0.470588235294118,1.47058823529412,2.47058823529412,0.470588235294118,3.47058823529412,-4.52941176470588,-5.52941176470588,14,10,7,7.83333333333333,6.88888888888889,7.16666666666667,6.5,6.11111111111111,6.77777777777778,0.5,0.764705882352941,7.9886373130991,10,0.62151720363907,10,9.66446944202817,10,0
"5629",6273,407,11,1,15,8,7,385,0,1,24,14,25,2,1,1,42,3,4,2,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,30,15,15,15,15,10,0,7,7,6,8,7,5,6,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,0.823529411764706,-3.17647058823529,-0.176470588235294,1.82352941176471,1.82352941176471,1.82352941176471,-0.176470588235294,-3.17647058823529,-5.17647058823529,1.82352941176471,-2.17647058823529,-0.176470588235294,2.82352941176471,1.82352941176471,1.82352941176471,-0.176470588235294,-0.176470588235294,4,10,7.05555555555556,7.88888888888889,6.88888888888889,7.16666666666667,6.55555555555556,6.27777777777778,6.88888888888889,0.555555555555556,0.235294117647059,4.93429990738131,3.92916815479695,4.14192574042971,4.75978538607342,5.60195618006559,0.556495516989934,9.10474919455188
"5630",6291,408,12,1,15,6,7,385,1,0,24,13,26,3,1,1,42,2,7,1,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,20,10,20,20,10,20,1,7,8,7,7,6,6,8,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,1.35294117647059,1.35294117647059,3.35294117647059,2.35294117647059,3.35294117647059,2.35294117647059,-2.64705882352941,-0.647058823529412,-4.64705882352941,0.352941176470588,-3.64705882352941,-1.64705882352941,2.35294117647059,0.352941176470588,4.35294117647059,-3.64705882352941,-4.64705882352941,8,10,7.05555555555556,7.83333333333333,6.83333333333333,7.22222222222222,6.61111111111111,6.22222222222222,6.77777777777778,0.5,0.411764705882353,9.1807019570959,0,10,10,3.90309423808803,9.42843983680059,4.11974983561048
"5631",6309,409,13,1,15,15,7,385,1,1,23,5,25,2,5,5,42,2,6,3,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,1,8,8,8,7,7,8,8,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,3.88235294117647,-2.11764705882353,-5.11764705882353,-2.11764705882353,0.882352941176471,1.88235294117647,3.88235294117647,-4.11764705882353,1.88235294117647,0.882352941176471,-4.11764705882353,-0.117647058823529,1.88235294117647,3.88235294117647,3.88235294117647,-1.11764705882353,-4.11764705882353,5,10,7,7.83333333333333,6.77777777777778,7.22222222222222,6.55555555555556,6.11111111111111,6.77777777777778,0.5,0.235294117647059,10,1.00034735576003,8.94638402017262,5.94441950953317,7.17358390922685,5.73435228603817,8.32519285723381
"5632",6327,410,14,1,15,3,7,385,1,1,27,8,26,2,8,8,55,1,5,1,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,1,9,10,5,7,3,5,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.64705882352941,5.35294117647059,3.35294117647059,0.352941176470588,3.35294117647059,-3.64705882352941,-3.64705882352941,3.35294117647059,5.35294117647059,-3.64705882352941,3.35294117647059,-2.64705882352941,-2.64705882352941,-0.647058823529412,-0.647058823529412,0.352941176470588,-3.64705882352941,-3.64705882352941,4,10,6.94444444444444,7.72222222222222,6.94444444444444,7.22222222222222,6.77777777777778,6.27777777777778,6.77777777777778,0.5,0.176470588235294,4.46944001017302,10,8.01158360323285,3.08666197737353,7.59280523568231,6.03786913120473,7.46103961376678
"5633",6345,411,15,1,15,12,7,385,0,1,34,8,22,2,8,2,80,3,4,1,7,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,0,8,10,7,6,5,5,6,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,1.35294117647059,0.352941176470588,0.352941176470588,1.35294117647059,1.35294117647059,0.352941176470588,-2.64705882352941,-2.64705882352941,-4.64705882352941,2.35294117647059,-4.64705882352941,1.35294117647059,0.352941176470588,1.35294117647059,4.35294117647059,2.35294117647059,-2.64705882352941,4,10,7,7.72222222222222,6.83333333333333,7.27777777777778,6.66666666666667,6.27777777777778,6.88888888888889,0.555555555555556,0.235294117647059,10,9.7487206012886,7.35794042445737,10,6.50029035923158,5.58814915150594,10
"5634",6363,412,16,1,15,11,7,385,0,1,27,8,25,2,1,1,42,1,5,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,0,7,8,8,7,7,6,6,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,3.58823529411765,3.58823529411765,3.58823529411765,-1.41176470588235,1.58823529411765,1.58823529411765,-6.41176470588235,0.588235294117647,-3.41176470588235,1.58823529411765,-0.411764705882353,-1.41176470588235,-1.41176470588235,1.58823529411765,1.58823529411765,-2.41176470588235,-2.41176470588235,9,10,7.05555555555556,7.83333333333333,6.77777777777778,7.22222222222222,6.55555555555556,6.22222222222222,6.88888888888889,0.555555555555556,0.529411764705882,10,9.92220689249956,8.09714962119292,4.89635439562163,5.69520292442894,7.16576799929352,0
"5635",6381,413,17,1,15,10,7,385,0,1,26,8,26,2,5,3,42,1,5,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,0,8,8,7,7,6,6,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.58823529411765,0.411764705882353,1.41176470588235,-0.588235294117647,1.41176470588235,-0.588235294117647,-2.58823529411765,-0.588235294117647,-0.588235294117647,-1.58823529411765,0.411764705882353,2.41176470588235,0.411764705882353,3.41176470588235,0.411764705882353,0.411764705882353,1.41176470588235,-5.58823529411765,1,10,7,7.83333333333333,6.83333333333333,7.22222222222222,6.61111111111111,6.22222222222222,6.77777777777778,0.555555555555556,0.0588235294117647,10,10,7.26391674553596,10,6.82058576530393,8.5533772973268,0.704148942971749
"5636",6399,414,18,1,15,1,7,385,1,1,29,8,27,2,2,10,55,6,1,1,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,95,1,1,1,1,1,1,10,10,10,10,10,5,8,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.35294117647059,6.64705882352941,1.64705882352941,5.64705882352941,1.64705882352941,-3.35294117647059,-3.35294117647059,1.64705882352941,1.64705882352941,-3.35294117647059,4.64705882352941,3.64705882352941,-3.35294117647059,-3.35294117647059,-3.35294117647059,-2.35294117647059,-1.35294117647059,-3.35294117647059,18,10,6.88888888888889,7.72222222222222,6.66666666666667,7.05555555555556,6.38888888888889,6.27777777777778,6.77777777777778,0.5,1,5.58900897991688,0,8.29251919397718,0,6.78243832905217,6.87180843783168,0
"5637",6417,415,19,1,15,12,7,385,0,1,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,-2.88235294117647,-2.88235294117647,2.11764705882353,2.11764705882353,3.11764705882353,1.11764705882353,-2.88235294117647,-2.88235294117647,-0.882352941176471,6.11764705882353,-2.88235294117647,2.11764705882353,2.11764705882353,-0.882352941176471,3.11764705882353,-2.88235294117647,-2.88235294117647,18,10,7.16666666666667,8,6.94444444444444,7.33333333333333,6.66666666666667,6.27777777777778,6.94444444444444,0.5,1,0,6.9328757343227,5.43037599083893,6.73955882810081,6.10363172230209,6.78475373170645,10
