"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"5859",5973,391,13,0,15,7,1,397,0,1,28,6,27,2,1,5,50,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,0,5,9,5,3,6,3,3,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23529411764706,2.76470588235294,-4.23529411764706,0.764705882352941,2.76470588235294,0.764705882352941,1.76470588235294,3.76470588235294,-4.23529411764706,3.76470588235294,3.76470588235294,-4.23529411764706,-2.23529411764706,-0.235294117647059,-0.235294117647059,-0.235294117647059,-1.23529411764706,-3.23529411764706,2,6,5.76470588235294,7.64705882352941,7.58823529411765,5.64705882352941,7.35294117647059,5.88235294117647,6.11764705882353,0.352941176470588,0.111111111111111,5.32622072585586,6.57166434606476,6.26372372223433,4.44401475146228,6.83870356321804,6.13426693011921,5.87267677278399
"5860",5992,392,14,0,15,12,1,397,0,1,26,6,26,2,6,1,49,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,15,20,15,30,10,10,0,2,2,2,2,5,2,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,-2.70588235294118,-3.70588235294118,-3.70588235294118,2.29411764705882,3.29411764705882,2.29411764705882,2.29411764705882,-5.70588235294118,-3.70588235294118,3.29411764705882,-0.705882352941177,1.29411764705882,3.29411764705882,-1.70588235294118,3.29411764705882,0.294117647058823,0.294117647058823,6,6,5.94117647058824,8.05882352941176,7.76470588235294,5.70588235294118,7.41176470588235,5.94117647058824,6.17647058823529,0.352941176470588,0.333333333333333,5.49164991487437,8.61267708859088,9.2845954703765,10,7.67744952458614,5.68976437662579,2.36258592099171
"5861",6011,393,15,0,15,19,1,397,1,1,22,6,24,2,4,8,65,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,8,20,25,25,12,10,1,8,8,8,8,7,7,8,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,-2.58823529411765,-3.58823529411765,-2.58823529411765,-0.588235294117647,3.41176470588235,3.41176470588235,-1.58823529411765,-2.58823529411765,-1.58823529411765,3.41176470588235,0.411764705882353,1.41176470588235,2.41176470588235,1.41176470588235,1.41176470588235,-0.588235294117647,-1.58823529411765,12,6,5.58823529411765,7.70588235294118,7.41176470588235,5.35294117647059,7.29411764705882,5.64705882352941,5.82352941176471,0.294117647058824,0.611111111111111,9.01034223641031,10,8.44151761425435,10,7.4217472394668,7.47211672192774,9.91891137459174
"5862",6030,394,16,0,15,17,1,397,0,1,24,6,27,2,1,6,45,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,18,19,16,15,15,17,0,5,8,8,7,7,7,7,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05882352941176,-3.05882352941176,-5.05882352941176,-2.05882352941176,2.94117647058824,1.94117647058824,1.94117647058824,3.94117647058824,-5.05882352941176,-5.05882352941176,3.94117647058824,-0.0588235294117645,2.94117647058824,2.94117647058824,1.94117647058824,0.941176470588236,0.941176470588236,-4.05882352941176,4,6,5.76470588235294,7.70588235294118,7.41176470588235,5.41176470588235,7.29411764705882,5.64705882352941,5.88235294117647,0.352941176470588,0.222222222222222,4.77504465563335,7.06102001785916,7.10386889637145,4.69891846964102,8.85889148550665,4.8124729752176,3.06250900021281
"5863",6049,395,17,0,15,8,1,397,0,1,33,6,14,2,1,2,33,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,20,20,20,10,10,20,0,4,6,6,6,6,7,6,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,-3.76470588235294,-2.76470588235294,-2.76470588235294,3.23529411764706,1.23529411764706,1.23529411764706,-0.764705882352941,-5.76470588235294,1.23529411764706,2.23529411764706,-3.76470588235294,3.23529411764706,3.23529411764706,0.235294117647059,2.23529411764706,0.235294117647059,1.23529411764706,7,6,5.82352941176471,7.82352941176471,7.52941176470588,5.47058823529412,7.35294117647059,5.64705882352941,5.94117647058824,0.352941176470588,0.388888888888889,7.28547650064554,5.88094638828141,6.00033402579268,7.91697574666973,8.28871638965601,6.02256442809782,6.60685706179012
"5864",6068,396,18,0,15,3,1,397,0,0,25,15,25,4,1,5,50,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,15,18,18,18,15,16,1,7,8,9,6,8,7,6,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35294117647059,-5.35294117647059,-0.352941176470589,-1.35294117647059,1.64705882352941,1.64705882352941,1.64705882352941,-1.35294117647059,-1.35294117647059,-1.35294117647059,1.64705882352941,0.647058823529411,1.64705882352941,1.64705882352941,1.64705882352941,1.64705882352941,-1.35294117647059,-1.35294117647059,12,6,5.64705882352941,7.70588235294118,7.35294117647059,5.47058823529412,7.23529411764706,5.64705882352941,5.94117647058824,0.294117647058824,0.611111111111111,5.20738691986431,3.18568336119064,6.09573922857316,5.60351270271298,8.03385711957062,4.50837090058591,1.42062244752673
"5865",5746,379,1,0,15,14,2,398,0,1,38,8,15,2,4,6,31,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,5,15,15,20,15,15,20,0,7,7,7,7,7,7,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.70588235294118,-1.70588235294118,-1.70588235294118,0.294117647058823,1.29411764705882,2.29411764705882,2.29411764705882,1.29411764705882,-3.70588235294118,-3.70588235294118,0.294117647058823,1.29411764705882,1.29411764705882,3.29411764705882,0.294117647058823,0.294117647058823,-2.70588235294118,-0.705882352941177,5,12,7.11764705882353,7.35294117647059,7.47058823529412,8.35294117647059,7.05882352941176,6.47058823529412,7.17647058823529,0.705882352941177,0.277777777777778,6.13237519826461,9.06645935804352,9.19606666427956,6.47416522084765,9.5970085012656,6.68972258136603,8.7653374849338
"5866",5765,380,2,0,15,11,2,398,0,0,33,14,21,1,4,8,42,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,1,8,8,7,7,7,7,8,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,0.235294117647059,1.23529411764706,1.23529411764706,1.23529411764706,-1.76470588235294,-1.76470588235294,-3.76470588235294,-5.76470588235294,-1.76470588235294,-1.76470588235294,0.235294117647059,0.235294117647059,3.23529411764706,2.23529411764706,2.23529411764706,2.23529411764706,2.23529411764706,14,12,7.05882352941176,7.29411764705882,7.47058823529412,8.35294117647059,7.05882352941176,6.47058823529412,7.11764705882353,0.647058823529412,0.722222222222222,7.35280134331669,10,9.04353353699541,10,10,8.08275171010886,7.90845344756912
"5867",5784,381,3,0,15,12,2,398,0,1,24,14,25,2,6,3,42,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,8,7,8,8,6,6,7,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,-1.58823529411765,-1.58823529411765,-1.58823529411765,0.411764705882353,1.41176470588235,1.41176470588235,-0.588235294117647,-1.58823529411765,-0.588235294117647,2.41176470588235,-0.588235294117647,-2.58823529411765,1.41176470588235,0.411764705882353,1.41176470588235,1.41176470588235,0.411764705882353,6,12,7.05882352941176,7.35294117647059,7.41176470588235,8.29411764705882,7.11764705882353,6.52941176470588,7.17647058823529,0.705882352941177,0.333333333333333,7.08811162449619,7.63061963513927,8.44658282722617,9.77618143824359,4.17656155378821,5.36587930490116,7.17609025795492
"5868",5803,382,4,0,15,5,2,398,0,1,28,14,25,2,8,1,52,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,0,6,6,6,10,6,8,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64705882352941,-1.64705882352941,-2.64705882352941,2.35294117647059,2.35294117647059,1.35294117647059,1.35294117647059,-1.64705882352941,0.352941176470588,-4.64705882352941,0.352941176470588,2.35294117647059,0.352941176470588,2.35294117647059,1.35294117647059,1.35294117647059,1.35294117647059,-6.64705882352941,10,12,7.17647058823529,7.41176470588235,7.52941176470588,8.17647058823529,7.11764705882353,6.41176470588235,7.29411764705882,0.705882352941177,0.555555555555556,7.06704699344978,0,7.77675972036869,7.54099090433035,4.13989239192737,10,7.35070507881627
"5869",5822,383,5,0,15,15,2,398,0,1,27,9,24,2,10,5,42,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,25,20,10,20,15,10,0,2,1,3,7,7,6,2,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,2.23529411764706,0.235294117647059,2.23529411764706,2.23529411764706,1.23529411764706,1.23529411764706,-1.76470588235294,-5.76470588235294,-1.76470588235294,-0.764705882352941,2.23529411764706,-2.76470588235294,2.23529411764706,1.23529411764706,0.235294117647059,0.235294117647059,-2.76470588235294,7,12,7.41176470588235,7.70588235294118,7.70588235294118,8.35294117647059,7.05882352941176,6.52941176470588,7.47058823529412,0.705882352941177,0.388888888888889,8.22590880751413,0,7.95358163118238,10,3.54336997609474,5.98355018592239,7.06602358619262
"5870",5841,384,6,0,15,4,2,398,1,1,23,9,25,2,9,6,42,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,20,20,20,20,20,0,1,10,10,10,10,7,6,10,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,1.23529411764706,-1.76470588235294,0.235294117647059,2.23529411764706,3.23529411764706,3.23529411764706,-3.76470588235294,-3.76470588235294,0.235294117647059,-0.764705882352941,0.235294117647059,3.23529411764706,3.23529411764706,-1.76470588235294,-0.764705882352941,-0.764705882352941,-3.76470588235294,11,12,6.94117647058824,7.17647058823529,7.29411764705882,8.17647058823529,7.05882352941176,6.52941176470588,7,0.647058823529412,0.555555555555556,7.13607932272551,0,4.41798039819431,10,4.94126305958961,6.06287687628543,7.45294497738585
"5871",5860,385,7,0,15,19,2,398,1,1,25,9,14,2,5,8,78,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,7,25,20,20,20,10,5,1,8,5,8,10,8,5,8,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47058823529412,-1.47058823529412,-3.47058823529412,-0.470588235294118,1.52941176470588,1.52941176470588,1.52941176470588,1.52941176470588,-2.47058823529412,-0.470588235294118,0.529411764705882,-2.47058823529412,1.52941176470588,1.52941176470588,-0.470588235294118,1.52941176470588,0.529411764705882,-0.470588235294118,11,12,7.05882352941176,7.47058823529412,7.41176470588235,8.17647058823529,7,6.58823529411765,7.11764705882353,0.647058823529412,0.555555555555556,7.12734283279802,7.6605329753215,8.6101181549349,9.55114532777773,9.42868308892904,8.36508388827701,8.2503742574015
"5872",5879,386,8,0,15,2,2,398,0,1,26,3,27,2,4,2,75,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,1,8,6,7,8,7,6,7,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.23529411764706,-5.23529411764706,-3.23529411764706,-1.23529411764706,1.76470588235294,0.764705882352941,0.764705882352941,-4.23529411764706,-1.23529411764706,0.764705882352941,1.76470588235294,1.76470588235294,2.76470588235294,2.76470588235294,1.76470588235294,1.76470588235294,1.76470588235294,-3.23529411764706,11,12,7.05882352941176,7.41176470588235,7.47058823529412,8.29411764705882,7.05882352941176,6.52941176470588,7.17647058823529,0.647058823529412,0.555555555555556,6.34535642808932,5.84178188858592,6.10023058632832,8.7922247864887,0.591504442607045,6.73698479373524,5.39423701506434
"5873",5898,387,9,0,15,1,2,398,1,1,25,3,25,2,5,2,42,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,20,15,25,15,15,10,1,8,9,9,9,9,8,9,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.29411764705882,-1.29411764705882,-1.29411764705882,1.70588235294118,1.70588235294118,-0.294117647058823,-0.294117647058823,-2.29411764705882,-3.29411764705882,1.70588235294118,0.705882352941177,0.705882352941177,1.70588235294118,1.70588235294118,0.705882352941177,0.705882352941177,1.70588235294118,-4.29411764705882,10,12,7.05882352941176,7.23529411764706,7.35294117647059,8.23529411764706,6.94117647058824,6.41176470588235,7.05882352941176,0.647058823529412,0.5,6.73581860057578,0,6.97178704928025,7.51600190254666,10,2.47447357224998,7.04093140791724
"5874",5917,388,10,0,15,16,2,398,0,1,24,3,27,2,1,6,47,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.41176470588235,1.58823529411765,-1.41176470588235,2.58823529411765,1.58823529411765,-2.41176470588235,-2.41176470588235,-0.411764705882353,-2.41176470588235,-1.41176470588235,1.58823529411765,0.588235294117647,0.588235294117647,1.58823529411765,0.588235294117647,0.588235294117647,0.588235294117647,-1.41176470588235,1,12,7.23529411764706,7.41176470588235,7.52941176470588,8.41176470588235,7.11764705882353,6.52941176470588,7.29411764705882,0.705882352941177,0.0555555555555556,7.85724942607634,9.81031993161703,7.82838033557061,6.94886583644661,7.77157437025449,9.34808432184265,7.10632764237664
"5875",5936,389,11,0,15,9,2,398,1,1,21,1,15,2,1,1,52,2,3,1,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,20,30,20,20,0,10,1,6,10,10,10,7,8,8,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23529411764706,-0.235294117647059,0.764705882352941,-2.23529411764706,0.764705882352941,-0.235294117647059,-0.235294117647059,2.76470588235294,-5.23529411764706,-6.23529411764706,2.76470588235294,-0.235294117647059,0.764705882352941,0.764705882352941,2.76470588235294,2.76470588235294,-0.235294117647059,0.764705882352941,8,12,7.17647058823529,7.17647058823529,7.29411764705882,8.17647058823529,7.05882352941176,6.41176470588235,7.11764705882353,0.647058823529412,0.388888888888889,6.71382811981621,6.0255400954964,7.4579389459756,6.71182080494836,7.05188993035026,3.70840252894603,6.92659838168058
"5876",5955,390,12,0,15,6,2,398,0,0,30,9,26,4,1,10,42,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,10,20,20,10,10,30,1,8,8,8,8,7,6,6,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,-0.235294117647059,-5.23529411764706,-0.235294117647059,3.76470588235294,-0.235294117647059,-0.235294117647059,1.76470588235294,-5.23529411764706,-2.23529411764706,3.76470588235294,-0.235294117647059,1.76470588235294,1.76470588235294,1.76470588235294,1.76470588235294,-2.23529411764706,-0.235294117647059,18,12,7.05882352941176,7.29411764705882,7.41176470588235,8.29411764705882,7.05882352941176,6.52941176470588,7.23529411764706,0.647058823529412,0.944444444444444,6.36681293081114,2.56877162306906,6.26461597014821,6.21887668285276,5.439224070598,8.26977568889342,6.28367142179095
"5877",5974,391,13,0,15,17,2,398,0,1,28,6,27,2,1,5,50,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,0,7,6,6,6,6,4,6,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23529411764706,2.76470588235294,-4.23529411764706,0.764705882352941,2.76470588235294,0.764705882352941,1.76470588235294,3.76470588235294,-4.23529411764706,3.76470588235294,3.76470588235294,-4.23529411764706,-2.23529411764706,-0.235294117647059,-0.235294117647059,-0.235294117647059,-1.23529411764706,-3.23529411764706,2,12,7.11764705882353,7.41176470588235,7.52941176470588,8.41176470588235,7.11764705882353,6.64705882352941,7.23529411764706,0.705882352941177,0.111111111111111,7.68946173158338,10,9.18366469752294,10,10,0,7.43125170671281
"5878",5993,392,14,0,15,3,2,398,1,1,26,6,26,2,6,1,49,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,15,20,15,30,10,10,1,8,8,9,10,9,6,9,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,-2.70588235294118,-3.70588235294118,-3.70588235294118,2.29411764705882,3.29411764705882,2.29411764705882,2.29411764705882,-5.70588235294118,-3.70588235294118,3.29411764705882,-0.705882352941177,1.29411764705882,3.29411764705882,-1.70588235294118,3.29411764705882,0.294117647058823,0.294117647058823,6,12,7.05882352941176,7.29411764705882,7.35294117647059,8.17647058823529,6.94117647058824,6.52941176470588,7.05882352941176,0.647058823529412,0.277777777777778,7.10383705910229,3.10632578347973,6.75190479798012,10,6.77573441145865,0.924592830919191,7.33003076830573
"5879",6012,393,15,0,15,10,2,398,1,1,22,6,24,2,4,8,65,1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,8,20,25,25,12,10,1,7,8,8,7,6,6,8,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,-2.58823529411765,-3.58823529411765,-2.58823529411765,-0.588235294117647,3.41176470588235,3.41176470588235,-1.58823529411765,-2.58823529411765,-1.58823529411765,3.41176470588235,0.411764705882353,1.41176470588235,2.41176470588235,1.41176470588235,1.41176470588235,-0.588235294117647,-1.58823529411765,12,12,7.11764705882353,7.29411764705882,7.41176470588235,8.35294117647059,7.11764705882353,6.52941176470588,7.11764705882353,0.647058823529412,0.611111111111111,6.38715455190018,10,6.42657228154447,10,10,5.74382417972792,6.96668895764987
"5880",6031,394,16,0,15,8,2,398,0,1,24,6,27,2,1,6,45,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,18,19,16,15,15,17,1,8,9,7,8,6,8,8,8.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05882352941176,-3.05882352941176,-5.05882352941176,-2.05882352941176,2.94117647058824,1.94117647058824,1.94117647058824,3.94117647058824,-5.05882352941176,-5.05882352941176,3.94117647058824,-0.0588235294117645,2.94117647058824,2.94117647058824,1.94117647058824,0.941176470588236,0.941176470588236,-4.05882352941176,4,12,7.05882352941176,7.23529411764706,7.47058823529412,8.29411764705882,7.11764705882353,6.41176470588235,7.11764705882353,0.647058823529412,0.166666666666667,6.71969924940795,0,5.51196964911955,4.43136885949781,0.309550767662566,6.74508616868277,5.06145030731423
"5881",6050,395,17,0,15,18,2,398,0,1,33,6,14,2,1,2,33,3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,20,20,20,10,10,20,1,6,9,7,9,7,9,8,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,-3.76470588235294,-2.76470588235294,-2.76470588235294,3.23529411764706,1.23529411764706,1.23529411764706,-0.764705882352941,-5.76470588235294,1.23529411764706,2.23529411764706,-3.76470588235294,3.23529411764706,3.23529411764706,0.235294117647059,2.23529411764706,0.235294117647059,1.23529411764706,7,12,7.17647058823529,7.23529411764706,7.47058823529412,8.23529411764706,7.05882352941176,6.35294117647059,7.11764705882353,0.647058823529412,0.333333333333333,6.8280544118778,5.70488482912979,8.47681012241715,7.34468649698283,9.01516784249227,2.07916231378619,7.7461563327902
"5882",6069,396,18,0,15,13,2,398,0,0,25,15,25,4,1,5,50,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,15,18,18,18,15,16,1,8,9,8,9,9,5,8,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35294117647059,-5.35294117647059,-0.352941176470589,-1.35294117647059,1.64705882352941,1.64705882352941,1.64705882352941,-1.35294117647059,-1.35294117647059,-1.35294117647059,1.64705882352941,0.647058823529411,1.64705882352941,1.64705882352941,1.64705882352941,1.64705882352941,-1.35294117647059,-1.35294117647059,12,12,7.05882352941176,7.23529411764706,7.41176470588235,8.23529411764706,6.94117647058824,6.58823529411765,7.11764705882353,0.647058823529412,0.611111111111111,6.75268418727214,0.0601154028263382,7.05546437977611,0,2.8723421886308,7.23273007933084,7.16949625186882
"5883",5747,379,1,0,15,18,3,399,0,1,38,8,15,2,4,6,31,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,5,15,15,20,15,15,20,0,6,7,7,7,7,6,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.70588235294118,-1.70588235294118,-1.70588235294118,0.294117647058823,1.29411764705882,2.29411764705882,2.29411764705882,1.29411764705882,-3.70588235294118,-3.70588235294118,0.294117647058823,1.29411764705882,1.29411764705882,3.29411764705882,0.294117647058823,0.294117647058823,-2.70588235294118,-0.705882352941177,5,6,6.52941176470588,6.88235294117647,7.23529411764706,6.70588235294118,7.29411764705882,6,6.05882352941176,0.352941176470588,0.277777777777778,7.61608442763605,10,8.85805495493648,7.67170464125188,9.54063301241968,7.45221629707752,7.98845494071766
