"","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther"
"4665",7015,475,10,0,19,15,15,4,484,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,4,6,7,3,5,4,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4666",7016,475,10,0,19,15,12,5,485,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,4,4,4,4,4,6,3,3,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4667",7017,475,10,0,19,15,14,6,486,0,1,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,1,5,6,7,5,5,5,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4668",7018,475,10,0,19,15,8,7,487,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,3,7,7,3,3,2,4,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4669",7019,475,10,0,19,15,3,8,488,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,4,4,6,4,4,4,5,6,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4670",7020,475,10,0,19,15,4,9,489,1,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,1,7,4,6,6,7,5,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4671",7021,475,10,0,19,15,10,10,490,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,3,3,4,3,3,3,3,4,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4672",7022,475,10,0,19,15,5,11,491,0,1,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,1,8,5,7,7,7,6,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4673",7023,475,10,0,19,15,13,12,492,1,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,1,6,4,5,5,6,6,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4674",7024,475,10,0,19,15,6,13,493,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,1,8,5,7,7,7,7,7,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4675",7025,475,10,0,19,15,7,14,494,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,4,3,4,4,4,4,4,4,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4676",7026,475,10,0,19,15,11,15,495,0,0,27,13,3,1,2,1,6,2,9,5,4,10,15,30,10,15,20,0,4,3,4,5,3,4,4,5,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4677",7027,476,11,0,19,15,15,1,481,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,7,4,5,3,4,3,4,2,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4678",7028,476,11,0,19,15,1,2,482,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,6,7,7,6,8,5,6,4,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4679",7029,476,11,0,19,15,8,3,483,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,4,4,4,7,5,7,5,5,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4680",7030,476,11,0,19,15,14,4,484,1,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,1,4,8,9,6,5,2,8,7,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4681",7031,476,11,0,19,15,11,5,485,1,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,1,7,8,8,8,5,6,8,6,1,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4682",7032,476,11,0,19,15,13,6,486,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,1,8,8,8,7,8,5,5,6,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4683",7033,476,11,0,19,15,7,7,487,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,4,6,9,2,3,3,3,3,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4684",7034,476,11,0,19,15,2,8,488,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,6,5,6,5,4,3,4,3,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4685",7035,476,11,0,19,15,3,9,489,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,1,7,6,6,5,5,4,5,5,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4686",7036,476,11,0,19,15,9,10,490,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,6,5,8,6,7,3,5,4,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4687",7037,476,11,0,19,15,4,11,491,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,9,5,7,8,6,6,6,5,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4688",7038,476,11,0,19,15,12,12,492,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,1,8,6,7,7,5,4,7,5,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4689",7039,476,11,0,19,15,5,13,493,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,6,7,7,7,7,6,6,5,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4690",7040,476,11,0,19,15,6,14,494,0,1,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,5,4,6,4,4,3,4,3,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4691",7041,476,11,0,19,15,10,15,495,0,0,25,13,2,1,3,5,5,2,9,5,4,20,20,20,15,15,10,0,4,3,5,7,3,2,3,3,0,0,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"4692",7042,477,12,0,19,15,5,1,481,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,6,6,5,6,7,6,4,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4693",7043,477,12,0,19,15,6,2,482,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,6,6,7,8,7,7,6,6,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4694",7044,477,12,0,19,15,13,3,483,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,7,7,7,8,7,7,6,6,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4695",7045,477,12,0,19,15,4,4,484,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,7,8,6,7,6,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4696",7046,477,12,0,19,15,1,5,485,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,5,6,6,4,7,6,5,4,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4697",7047,477,12,0,19,15,3,6,486,0,1,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,6,8,5,7,7,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4698",7048,477,12,0,19,15,12,7,487,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,8,8,6,6,6,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4699",7049,477,12,0,19,15,7,8,488,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,6,8,7,9,6,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4700",7050,477,12,0,19,15,8,9,489,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,7,6,8,8,7,6,7,6,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4701",7051,477,12,0,19,15,14,10,490,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,8,8,8,7,5,7,6,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4702",7052,477,12,0,19,15,9,11,491,0,1,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,9,7,8,8,8,6,7,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4703",7053,477,12,0,19,15,2,12,492,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,8,7,8,8,8,6,8,6,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4704",7054,477,12,0,19,15,10,13,493,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,8,6,6,7,7,6,7,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4705",7055,477,12,0,19,15,11,14,494,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,1,7,6,7,7,7,6,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4706",7056,477,12,0,19,15,15,15,495,0,0,27,5,3,5,7,1,4,2,5,7,4,16,19,16,17,15,17,0,6,7,8,8,7,6,6,5,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4707",7057,478,14,0,19,15,3,1,481,0,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,7,8,8,7,7,7,7,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4708",7058,478,14,0,19,15,4,2,482,0,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,7,6,6,6,9,8,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4709",7059,478,14,0,19,15,11,3,483,0,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,8,7,7,7,7,8,7,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4710",7060,478,14,0,19,15,2,4,484,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,7,9,9,5,7,5,6,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4711",7061,478,14,0,19,15,14,5,485,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,6,5,5,5,5,5,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4712",7062,478,14,0,19,15,1,6,486,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,8,9,8,6,7,7,6,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4713",7063,478,14,0,19,15,10,7,487,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,5,5,5,5,5,5,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4714",7064,478,14,0,19,15,5,8,488,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,7,6,5,7,7,5,6,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4715",7065,478,14,0,19,15,6,9,489,1,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,1,8,7,7,7,7,7,7,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4716",7066,478,14,0,19,15,12,10,490,0,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4717",7067,478,14,0,19,15,7,11,491,1,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,1,9,8,9,9,9,9,9,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4718",7068,478,14,0,19,15,15,12,492,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,9,9,9,9,8,9,9,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4719",7069,478,14,0,19,15,8,13,493,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,9,9,9,9,10,9,9,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4720",7070,478,14,0,19,15,9,14,494,0,1,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,5,8,9,8,8,8,8,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4721",7071,478,14,0,19,15,13,15,495,0,0,26,13,2,4,4,1,4,1,7,4,4,20,20,10,20,10,20,0,5,5,5,4,4,3,4,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4722",7072,479,15,0,19,15,8,1,481,0,1,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,6,8,6,4,5,3,6,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4723",7073,479,15,0,19,15,9,2,482,0,1,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,1,5,8,8,6,8,2,7,9,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4724",7074,479,15,0,19,15,1,3,483,0,1,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,3,6,7,5,4,1,3,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4725",7075,479,15,0,19,15,7,4,484,0,0,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,2,9,8,2,6,0,3,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4726",7076,479,15,0,19,15,4,5,485,0,0,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,1,5,4,1,3,0,2,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4727",7077,479,15,0,19,15,6,6,486,0,0,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,3,8,9,6,9,1,5,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4728",7078,479,15,0,19,15,15,7,487,0,0,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,2,9,8,2,4,2,4,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4729",7079,479,15,0,19,15,10,8,488,0,0,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,4,6,8,4,9,2,3,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4730",7080,479,15,0,19,15,11,9,489,0,1,27,13,2,3,3,1,4,3,7,6,4,15,15,20,20,15,15,0,5,8,8,7,9,3,6,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
