"","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter"
"7441",510,2,0,21,22,9,9,539,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,7,6,7,7,7,6,5,5,0,0,5,1,0
"7442",510,2,0,21,22,2,10,540,1,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,1,8,10,10,10,6,8,8,9,1,0,5,1,0
"7443",510,2,0,21,22,12,11,541,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,6,8,8,4,5,6,5,4,0,0,5,1,0
"7444",510,2,0,21,22,7,12,542,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,5,6,6,5,7,7,4,4,0,0,5,1,0
"7445",510,2,0,21,22,1,13,543,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,7,9,7,7,6,6,5,5,0,0,5,1,0
"7446",510,2,0,21,22,8,14,544,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,6,7,7,4,7,6,5,5,0,0,5,1,0
"7447",510,2,0,21,22,16,15,545,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,6,7,7,7,7,6,6,5,0,0,5,1,0
"7448",510,2,0,21,22,13,16,546,1,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,1,10,9,8,8,7,6,8,9,0,0,5,1,0
"7449",510,2,0,21,22,19,17,547,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,6,5,6,4,6,6,4,4,0,0,5,1,0
"7450",510,2,0,21,22,4,18,548,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,8,8,7,5,6,5,6,6,0,0,5,1,0
"7451",510,2,0,21,22,6,19,549,1,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,1,9,9,10,9,7,6,8,8,0,0,5,1,0
"7452",510,2,0,21,22,15,20,550,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,2,3,4,3,6,3,3,3,0,0,5,1,0
"7453",510,2,0,21,22,14,21,551,0,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,0,6,5,5,5,8,6,4,4,0,0,5,1,0
"7454",510,2,0,21,22,3,22,552,1,0,26,8,3,3,3,2,7,2,2,5,4,25,25,25,12,3,10,1,10,9,9,8,7,6,9,8,0,0,5,1,0
"7455",511,3,0,21,22,2,1,531,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,5,7,7,5,6,6,6,0,NA,NA,NA,NA
"7456",511,3,0,21,22,21,2,532,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,5,3,6,5,2,2,4,5,0,NA,NA,NA,NA
"7457",511,3,0,21,22,14,3,533,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,4,7,6,6,6,6,5,0,NA,NA,NA,NA
"7458",511,3,0,21,22,1,4,534,1,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,5,5,8,7,6,6,7,7,1,NA,NA,NA,NA
"7459",511,3,0,21,22,20,5,535,1,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,4,6,6,5,5,6,6,0,NA,NA,NA,NA
"7460",511,3,0,21,22,13,6,536,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,7,6,6,7,6,5,7,6,0,NA,NA,NA,NA
"7461",511,3,0,21,22,3,7,537,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,4,4,7,5,3,3,5,5,0,NA,NA,NA,NA
"7462",511,3,0,21,22,8,8,538,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,4,3,5,4,2,2,4,4,0,NA,NA,NA,NA
"7463",511,3,0,21,22,12,9,539,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,3,3,4,3,2,2,3,4,0,NA,NA,NA,NA
"7464",511,3,0,21,22,5,10,540,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,3,5,5,5,3,2,4,5,0,NA,NA,NA,NA
"7465",511,3,0,21,22,15,11,541,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,4,2,6,5,2,3,5,5,0,NA,NA,NA,NA
"7466",511,3,0,21,22,10,12,542,1,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,4,4,5,4,2,2,3,5,0,NA,NA,NA,NA
"7467",511,3,0,21,22,4,13,543,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,3,3,6,6,4,3,5,5,0,NA,NA,NA,NA
"7468",511,3,0,21,22,11,14,544,0,1,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,3,3,3,4,3,2,4,4,0,NA,NA,NA,NA
"7469",511,3,0,21,22,19,15,545,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7470",511,3,0,21,22,16,16,546,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,6,6,7,3,5,6,5,0,NA,NA,NA,NA
"7471",511,3,0,21,22,22,17,547,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,7,7,6,7,3,6,7,6,0,NA,NA,NA,NA
"7472",511,3,0,21,22,7,18,548,1,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,5,3,5,5,2,2,4,4,0,NA,NA,NA,NA
"7473",511,3,0,21,22,9,19,549,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,4,5,5,5,3,3,5,4,0,NA,NA,NA,NA
"7474",511,3,0,21,22,18,20,550,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,0,6,6,7,5,5,5,4,6,0,NA,NA,NA,NA
"7475",511,3,0,21,22,17,21,551,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,5,7,8,6,6,7,5,0,NA,NA,NA,NA
"7476",511,3,0,21,22,6,22,552,0,0,23,5,4,2,2,2,7,3,7,6,4,20,10,10,30,15,15,1,6,3,5,3,3,3,4,4,0,NA,NA,NA,NA
"7477",512,4,0,21,22,16,1,531,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,0,NA,NA,NA,NA
"7478",512,4,0,21,22,13,2,532,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,0,NA,NA,NA,NA
"7479",512,4,0,21,22,6,3,533,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,8,6,8,6,8,4,6,5,0,NA,NA,NA,NA
"7480",512,4,0,21,22,15,4,534,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,7,8,5,8,4,5,6,0,NA,NA,NA,NA
"7481",512,4,0,21,22,12,5,535,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,9,5,8,4,5,6,0,NA,NA,NA,NA
"7482",512,4,0,21,22,5,6,536,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,7,8,4,8,4,4,7,0,NA,NA,NA,NA
"7483",512,4,0,21,22,17,7,537,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,7,7,8,6,8,6,7,7,0,NA,NA,NA,NA
"7484",512,4,0,21,22,22,8,538,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7485",512,4,0,21,22,4,9,539,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,8,5,8,3,5,7,0,NA,NA,NA,NA
"7486",512,4,0,21,22,19,10,540,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7487",512,4,0,21,22,7,11,541,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,9,9,3,9,4,6,5,0,NA,NA,NA,NA
"7488",512,4,0,21,22,2,12,542,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,9,9,4,9,3,5,5,0,NA,NA,NA,NA
"7489",512,4,0,21,22,18,13,543,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,9,4,9,3,5,6,0,NA,NA,NA,NA
"7490",512,4,0,21,22,3,14,544,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,9,9,4,9,3,5,5,0,NA,NA,NA,NA
"7491",512,4,0,21,22,11,15,545,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,7,8,8,8,7,6,7,7,0,NA,NA,NA,NA
"7492",512,4,0,21,22,8,16,546,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,7,8,8,8,7,6,7,7,0,NA,NA,NA,NA
"7493",512,4,0,21,22,14,17,547,1,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,1,8,7,9,8,8,7,7,8,0,NA,NA,NA,NA
"7494",512,4,0,21,22,21,18,548,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7495",512,4,0,21,22,1,19,549,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,7,9,9,6,8,7,5,5,0,NA,NA,NA,NA
"7496",512,4,0,21,22,10,20,550,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,8,9,6,8,6,6,8,0,NA,NA,NA,NA
"7497",512,4,0,21,22,9,21,551,0,0,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,5,8,9,5,8,5,5,5,0,NA,NA,NA,NA
"7498",512,4,0,21,22,20,22,552,0,1,26,15,2,1,1,1,3,2,6,6,4,20,20,20,20,5,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7499",513,5,0,21,22,9,1,531,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,7,7,4,4,4,6,4,0,NA,NA,NA,NA
"7500",513,5,0,21,22,6,2,532,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,3,9,8,2,5,2,2,2,0,NA,NA,NA,NA
"7501",513,5,0,21,22,21,3,533,1,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,6,6,6,6,6,4,5,5,0,NA,NA,NA,NA
"7502",513,5,0,21,22,8,4,534,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,6,6,5,5,5,5,5,0,NA,NA,NA,NA
"7503",513,5,0,21,22,5,5,535,1,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,6,6,6,6,6,6,5,5,0,NA,NA,NA,NA
"7504",513,5,0,21,22,20,6,536,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,5,5,5,5,5,5,5,0,NA,NA,NA,NA
"7505",513,5,0,21,22,10,7,537,1,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,6,5,7,7,7,6,6,5,0,NA,NA,NA,NA
"7506",513,5,0,21,22,15,8,538,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,6,4,4,4,7,6,6,9,0,NA,NA,NA,NA
"7507",513,5,0,21,22,19,9,539,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,8,8,8,6,6,8,9,0,NA,NA,NA,NA
"7508",513,5,0,21,22,12,10,540,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,3,8,8,4,4,6,6,5,0,NA,NA,NA,NA
"7509",513,5,0,21,22,22,11,541,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7510",513,5,0,21,22,17,12,542,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,2,5,5,5,10,2,2,5,0,NA,NA,NA,NA
"7511",513,5,0,21,22,11,13,543,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,6,6,4,5,4,2,2,0,NA,NA,NA,NA
"7512",513,5,0,21,22,18,14,544,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,5,7,7,7,7,5,2,2,0,NA,NA,NA,NA
"7513",513,5,0,21,22,4,15,545,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,7,6,7,5,5,5,6,5,0,NA,NA,NA,NA
"7514",513,5,0,21,22,1,16,546,1,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,7,5,7,7,7,9,5,7,0,NA,NA,NA,NA
"7515",513,5,0,21,22,7,17,547,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,6,5,5,6,5,5,5,5,0,NA,NA,NA,NA
"7516",513,5,0,21,22,14,18,548,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,5,3,4,6,4,4,5,5,0,NA,NA,NA,NA
"7517",513,5,0,21,22,16,19,549,0,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,8,2,5,5,5,5,5,2,0,NA,NA,NA,NA
"7518",513,5,0,21,22,3,20,550,1,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,6,7,7,4,4,6,6,5,0,NA,NA,NA,NA
"7519",513,5,0,21,22,2,21,551,0,0,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,0,4,8,6,2,5,2,3,5,0,NA,NA,NA,NA
"7520",513,5,0,21,22,13,22,552,1,1,23,15,2,1,1,2,6,4,6,2,4,20,20,20,20,5,15,1,7,6,7,7,6,6,7,5,0,NA,NA,NA,NA
"7521",514,6,0,21,22,3,1,531,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,5,6,6,6,6,2,4,2,0,0,0,0,NA
"7522",514,6,0,21,22,22,2,532,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,4,9,6,3,4,2,3,2,0,0,0,0,NA
"7523",514,6,0,21,22,15,3,533,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,8,9,9,6,5,5,7,6,0,0,0,0,NA
"7524",514,6,0,21,22,2,4,534,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,8,9,7,6,6,4,6,4,0,0,0,0,NA
"7525",514,6,0,21,22,21,5,535,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,9,8,7,8,3,3,6,4,0,0,0,0,NA
"7526",514,6,0,21,22,14,6,536,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,10,10,7,8,5,5,8,5,0,0,0,0,NA
"7527",514,6,0,21,22,4,7,537,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,9,7,6,6,6,2,3,2,0,0,0,0,NA
"7528",514,6,0,21,22,9,8,538,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,7,7,7,7,10,5,5,8,5,0,0,0,NA
"7529",514,6,0,21,22,13,9,539,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,6,7,10,9,10,5,7,7,0,0,0,0,NA
"7530",514,6,0,21,22,6,10,540,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,3,4,4,4,4,0,5,2,0,0,0,0,NA
"7531",514,6,0,21,22,16,11,541,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,4,8,9,4,5,2,5,4,0,0,0,0,NA
"7532",514,6,0,21,22,11,12,542,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,8,7,8,8,6,4,7,5,0,0,0,0,NA
"7533",514,6,0,21,22,5,13,543,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,4,5,5,4,4,4,6,3,0,0,0,0,NA
"7534",514,6,0,21,22,12,14,544,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,7,8,9,7,4,4,6,4,0,0,0,0,NA
"7535",514,6,0,21,22,20,15,545,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,6,7,7,7,7,6,6,5,0,0,0,0,NA
"7536",514,6,0,21,22,17,16,546,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,10,9,9,8,7,5,8,6,0,0,0,0,NA
"7537",514,6,0,21,22,1,17,547,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,7,8,9,5,7,5,6,7,0,0,0,0,NA
"7538",514,6,0,21,22,8,18,548,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,8,7,7,6,7,4,8,5,0,0,0,0,NA
"7539",514,6,0,21,22,10,19,549,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,0,8,9,7,6,5,5,6,5,0,0,0,0,NA
"7540",514,6,0,21,22,19,20,550,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,7,8,9,7,6,5,7,6,0,0,0,0,NA
"7541",514,6,0,21,22,18,21,551,0,0,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,8,9,8,7,6,5,7,6,0,0,0,0,NA
"7542",514,6,0,21,22,7,22,552,0,1,23,3,2,8,9,2,4,3,2,7,4,20,20,20,15,5,20,1,10,7,5,5,5,9,7,4,0,0,0,0,NA
"7543",515,7,0,21,22,19,1,531,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,1,4,8,10,7,7,10,8,5,0,NA,NA,NA,NA
"7544",515,7,0,21,22,16,2,532,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,7,9,6,8,3,8,5,0,NA,NA,NA,NA
"7545",515,7,0,21,22,9,3,533,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,5,7,5,6,3,4,3,0,NA,NA,NA,NA
"7546",515,7,0,21,22,18,4,534,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,5,6,7,6,6,6,4,0,NA,NA,NA,NA
"7547",515,7,0,21,22,15,5,535,1,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,1,7,6,8,8,8,7,7,6,0,NA,NA,NA,NA
"7548",515,7,0,21,22,8,6,536,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,7,5,6,8,7,6,5,6,0,NA,NA,NA,NA
"7549",515,7,0,21,22,20,7,537,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,6,5,8,8,8,6,4,3,0,NA,NA,NA,NA
"7550",515,7,0,21,22,3,8,538,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,5,8,8,8,6,7,5,0,NA,NA,NA,NA
"7551",515,7,0,21,22,7,9,539,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,4,7,6,8,3,3,4,0,NA,NA,NA,NA
"7552",515,7,0,21,22,22,10,540,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,5,8,9,7,3,7,4,0,NA,NA,NA,NA
"7553",515,7,0,21,22,10,11,541,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,5,8,5,8,4,5,3,0,NA,NA,NA,NA
"7554",515,7,0,21,22,5,12,542,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,7,8,6,8,6,3,6,0,NA,NA,NA,NA
"7555",515,7,0,21,22,21,13,543,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,5,6,7,8,7,6,5,4,0,NA,NA,NA,NA
"7556",515,7,0,21,22,6,14,544,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,5,5,7,8,7,4,5,3,0,NA,NA,NA,NA
"7557",515,7,0,21,22,14,15,545,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7558",515,7,0,21,22,11,16,546,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,9,7,7,8,8,6,7,4,0,NA,NA,NA,NA
"7559",515,7,0,21,22,17,17,547,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,6,8,8,7,6,6,6,4,0,NA,NA,NA,NA
"7560",515,7,0,21,22,2,18,548,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,6,6,6,6,5,5,8,6,0,NA,NA,NA,NA
"7561",515,7,0,21,22,4,19,549,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,4,6,7,6,6,6,5,4,0,NA,NA,NA,NA
"7562",515,7,0,21,22,13,20,550,0,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,2,3,3,5,5,6,6,5,0,NA,NA,NA,NA
"7563",515,7,0,21,22,12,21,551,0,0,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,0,3,5,6,5,4,6,10,6,0,NA,NA,NA,NA
"7564",515,7,0,21,22,1,22,552,1,1,23,6,2,8,5,1,6,3,16,6,4,20,20,20,15,10,15,1,7,7,8,7,7,7,7,5,0,NA,NA,NA,NA
"7565",516,8,0,21,22,5,1,531,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,7,8,7,8,6,6,7,0,NA,NA,NA,NA
"7566",516,8,0,21,22,2,2,532,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,3,8,7,3,6,6,3,5,0,NA,NA,NA,NA
"7567",516,8,0,21,22,17,3,533,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,7,7,7,6,8,6,6,0,NA,NA,NA,NA
"7568",516,8,0,21,22,4,4,534,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,5,8,7,5,6,6,4,5,0,NA,NA,NA,NA
"7569",516,8,0,21,22,1,5,535,1,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,10,10,10,9,5,6,8,10,1,NA,NA,NA,NA
"7570",516,8,0,21,22,16,6,536,1,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,8,8,8,8,8,7,7,7,0,NA,NA,NA,NA
"7571",516,8,0,21,22,6,7,537,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,7,8,8,7,8,7,7,7,0,NA,NA,NA,NA
"7572",516,8,0,21,22,11,8,538,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,6,8,7,8,7,8,7,7,0,NA,NA,NA,NA
"7573",516,8,0,21,22,15,9,539,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,5,7,7,7,7,7,5,5,0,NA,NA,NA,NA
"7574",516,8,0,21,22,8,10,540,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,5,7,7,7,7,6,4,4,0,NA,NA,NA,NA
"7575",516,8,0,21,22,18,11,541,1,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,6,7,7,6,6,6,4,5,0,NA,NA,NA,NA
"7576",516,8,0,21,22,13,12,542,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,4,6,7,6,7,6,4,4,0,NA,NA,NA,NA
"7577",516,8,0,21,22,7,13,543,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,5,8,7,7,7,6,6,6,0,NA,NA,NA,NA
"7578",516,8,0,21,22,14,14,544,0,1,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,5,7,6,7,6,6,4,4,0,NA,NA,NA,NA
"7579",516,8,0,21,22,22,15,545,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7580",516,8,0,21,22,19,16,546,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,7,8,7,7,6,6,5,0,NA,NA,NA,NA
"7581",516,8,0,21,22,3,17,547,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,9,7,6,7,6,6,5,0,NA,NA,NA,NA
"7582",516,8,0,21,22,10,18,548,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,6,8,8,7,6,7,6,6,0,NA,NA,NA,NA
"7583",516,8,0,21,22,12,19,549,1,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,6,7,7,8,7,6,6,5,0,NA,NA,NA,NA
"7584",516,8,0,21,22,21,20,550,0,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,0,4,7,7,7,7,6,4,4,0,NA,NA,NA,NA
"7585",516,8,0,21,22,20,21,551,1,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,7,8,7,7,7,8,7,9,0,NA,NA,NA,NA
"7586",516,8,0,21,22,9,22,552,1,0,27,10,4,9,3,2,6,3,2,2,4,58,5,8,10,7,12,1,7,7,7,8,7,8,7,6,0,NA,NA,NA,NA
"7587",517,9,0,21,22,10,1,531,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,3,7,8,6,5,4,4,4,0,NA,NA,NA,NA
"7588",517,9,0,21,22,7,2,532,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,5,8,7,5,6,3,8,3,0,NA,NA,NA,NA
"7589",517,9,0,21,22,22,3,533,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7590",517,9,0,21,22,9,4,534,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,3,4,5,6,5,4,4,4,0,NA,NA,NA,NA
"7591",517,9,0,21,22,6,5,535,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,2,4,8,6,8,5,5,3,0,NA,NA,NA,NA
"7592",517,9,0,21,22,21,6,536,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"7593",517,9,0,21,22,11,7,537,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,5,4,6,5,4,3,4,5,0,NA,NA,NA,NA
"7594",517,9,0,21,22,16,8,538,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,1,6,7,7,7,8,5,6,6,0,NA,NA,NA,NA
"7595",517,9,0,21,22,20,9,539,0,0,30,15,3,1,1,5,5,3,6,3,4,15,20,20,20,5,10,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
