"","X.2","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W"
"11",11,11,11,10,10,1,1,11,1,0,0,9,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,6,10,10,6,6,6,6,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,4,5.55555555555556,8.66666666666667,8,5.33333333333333,6.44444444444444,5.22222222222222,6.22222222222222,0.444444444444444,0.444444444444444,5.43433029298229,9.07201379985442,7.52480656002773,4.06382450260349,6.03426202794567,5.48047077727664,7.05403309096149,1,9,27,25,2,7,3,42,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,0,7,8,7,8,6,5,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,0,4,6.22222222222222,6.88888888888889,6.33333333333333,6.22222222222222,6.22222222222222,5.88888888888889,6,0.444444444444444,0,5.99865740105896,7.0379463854397,6.19147007060462,6.48963804181244,5.93010868750529,4.63204576490225,5.56363829615563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12,12,12,10,10,1,10,20,1,0,0,4,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,1,9,9,8,10,8,8,9,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,9,7.33333333333333,7.11111111111111,7.88888888888889,8,8.44444444444444,7.22222222222222,8.22222222222222,0.888888888888889,0.333333333333333,7.47639633388219,7.5794849327922,7.29790349534413,8.87234386936415,6.14949323951565,7.04247702629769,9.81368029097119,1,4,24,25,2,1,1,42,1,1,1,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,6.33333333333333,7.11111111111111,6.44444444444444,6.44444444444444,6.22222222222222,5.77777777777778,5.88888888888889,0.444444444444444,0.111111111111111,5.64704269197822,7.16502739052673,6.15386966479059,5.84660913986563,6.71785569217605,5.74130717269602,5.17011895672074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",13,13,13,10,10,1,2,12,1,0,0,8,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,1,1,1,1,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,4,7.77777777777778,7.22222222222222,7.77777777777778,7.33333333333333,7.55555555555556,6.11111111111111,7.55555555555556,0.444444444444444,0.444444444444444,8.24283266848454,8.2647875935607,7.85681992845868,7.67980677612305,6.62849204704953,6.23663193936239,6.47120897355471,1,8,22,25,2,1,1,29,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,3,4,6.88888888888889,7.66666666666667,7,7,6.77777777777778,6.33333333333333,6.55555555555556,0.444444444444444,0.333333333333333,6.72132293139935,7.65235234688882,8.84715666912645,6.31109782842885,5.64170809445943,5.11756407736241,7.06181145732059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",14,14,14,10,10,1,3,13,0,1,0,5,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,1,6,10,10,10,6,6,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,4,4.66666666666667,7.66666666666667,8.66666666666667,6.66666666666667,5.88888888888889,5.88888888888889,6.33333333333333,0.333333333333333,0.333333333333333,4.2665250133748,7.72623486693414,8.13969490240593,6.38405085006411,6.99721344451332,6.10129893741835,5.8901188249543,1,5,22,25,4,3,5,42,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,10,4,5.88888888888889,6.66666666666667,6,6,5.77777777777778,5.33333333333333,5.55555555555556,0.333333333333333,1,4.9158324229976,7.83726460331361,10,8.17613270132862,7.73026141922751,8.10031480073057,7.07047580729178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",15,15,15,10,10,1,4,14,1,0,0,10,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,10,10,10,10,10,6,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,8,8,7.33333333333333,7.11111111111111,7.33333333333333,6.22222222222222,7.44444444444444,7.44444444444444,0.888888888888889,0.444444444444444,7.832645287699,7.99496524585985,6.69021023775136,7.35704869859165,6.72061913295421,7.62042812753029,8.04723806948915,1,10,23,25,2,1,1,56,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,10,4,6.22222222222222,6.88888888888889,6.33333333333333,6.11111111111111,6,5.55555555555556,5.88888888888889,0.333333333333333,1,6.35706358360269,7.45005918663762,6.40598607163234,6.83497583164638,7.04037414559946,7.01434342147223,6.37642817382075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",16,16,16,10,10,1,5,15,0,0,0,2,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,5,7,7,7,7,6,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,3,5.77777777777778,7.66666666666667,7.77777777777778,7.22222222222222,6.44444444444444,6.66666666666667,6.33333333333333,0.333333333333333,0.444444444444444,5.83221305919066,9.10658763961371,7.39886259242843,6.7935974158685,6.73746223121755,6.81493866550918,6.37763571774824,1,2,24,25,3,3,1,36,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,6,9,9,7,8,6,6,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,9,4,6.33333333333333,6.77777777777778,6.11111111111111,6.33333333333333,6,5.77777777777778,6,0.333333333333333,0.888888888888889,6.92600089181437,7.69168793547155,6.65682944087134,6.53877920986525,6.33334275027926,5.88456160343755,6.81133434643235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",17,17,17,10,10,1,6,16,1,0,0,1,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,5,10,6,4,6,6,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,3,5.66666666666667,8.22222222222222,7.77777777777778,4.44444444444444,6,4.66666666666667,5.55555555555556,0.333333333333333,0.444444444444444,5.50169471753472,8.87321144442446,7.82347732672715,3.18976446514727,7.47651814295182,4.75788430416724,4.88170713327949,1,1,25,25,2,9,2,42,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,0,6,8,7,7,7,7,6,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,8,4,6.33333333333333,6.88888888888889,6.33333333333333,6.33333333333333,6.11111111111111,5.66666666666667,6,0.444444444444444,0.888888888888889,6.08080272425323,6.46477563569978,6.10143937880214,5.98638099630589,5.74472597227449,5.85687991274859,5.55878446149259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",18,18,18,10,10,1,7,17,1,0,0,6,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,1,5,10,8,6,9,6,7,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,8,6.88888888888889,7.33333333333333,8.55555555555556,6.11111111111111,6.44444444444444,6.66666666666667,6.88888888888889,0.777777777777778,0.333333333333333,7.96378079950862,7.92761709663266,8.34646171793455,7.26735931929078,6.82913703051473,6.94229629095206,7.24570370746926,1,6,30,25,2,1,1,38,3,3,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,2,4,6.22222222222222,7,6.66666666666667,6.77777777777778,6.44444444444444,6,6.33333333333333,0.444444444444444,0.222222222222222,5.04995585038869,4.99575178978176,10,4.76598980610792,4.86711632748106,4.08152137265338,4.64445219135154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",19,19,19,10,10,1,8,18,1,0,0,7,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,5,6,6,4,5,6,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,3,5.11111111111111,7.55555555555556,7.88888888888889,5.33333333333333,7.77777777777778,5.55555555555556,5.88888888888889,0.333333333333333,0.444444444444444,5.06422452145709,8.74452245506378,7.70721897314755,5.13123643657921,6.54152507098782,5.62595913030539,5.87317864722979,1,7,27,25,2,8,8,52,1,6,1,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.70588235294118,3,4,6.33333333333333,7.11111111111111,6.44444444444444,6.44444444444444,6.22222222222222,5.88888888888889,5.88888888888889,0.444444444444444,0.333333333333333,5.78560294783171,6.6054375559652,5.82524012200076,5.67612070888898,5.46225078595893,4.53900874451963,5.59519022838412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",20,20,20,10,10,1,9,19,1,1,0,3,26,25,2,4,4,48,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,1,9,9,9,9,9,9,9,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,4,9,7.55555555555556,6.55555555555556,7.55555555555556,8.44444444444444,6.88888888888889,7.55555555555556,7.44444444444444,0.888888888888889,0.333333333333333,7.32513774239124,7.40500981327266,7.58541593371929,9.3373406076925,8.39570501858314,7.81078828120331,7.88229570203065,1,3,28,25,2,1,1,42,4,1,1,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,10,4,6.22222222222222,7,6.33333333333333,6.33333333333333,6.22222222222222,5.77777777777778,5.88888888888889,0.333333333333333,1,6.29174984545804,6.74352645377471,6.70937128720255,7.33449601526366,6.45968679001404,6.86448310955565,6.20644479046066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",21,21,21,142,1,7,1,158,1,0,0,1,24,25,2,1,4,50,1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,0,4,5,6,4,6,4,4,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,12,0,4.6,6.33333333333333,7.6,4.4,6.86666666666667,4.53333333333333,4.06666666666667,0,0.8,4.99138516729874,7.1042840579896,8.06659108031175,5.74764140290919,7.48869693251663,5.47944672770306,6.03347840051115,1,1,23,25,2,3,4,37,4,6,2,2,4,4,6,7,4,7,7,6,8,6,5,8,4,9,5,1,7,19.05,19.05,19.05,19.05,9.52,14.29,1,10,8,8,7,7,5,9,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,16,9,7.13333333333333,7.13333333333333,7.66666666666667,6.66666666666667,6.6,5.8,6.46666666666667,0.533333333333333,1,8.12581344717542,7.7425685454173,8.30941715385063,7.12766033322634,6.71028194690329,6.58985386140157,7.76236330096788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22",22,22,22,142,1,7,10,167,1,1,0,16,24,25,2,1,4,50,1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,8,8,8,8,8,8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,12,4,5.8,6.73333333333333,7.4,6.66666666666667,6.46666666666667,5.6,5.6,0.2,0.733333333333333,6.21613257037519,7.27248128809907,7.78541177140192,7.72388509883333,6.66627357132629,5.8858670622129,7.11006189458189,1,16,23,25,2,1,1,47,2,6,2,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,3,18.6,13.95,18.6,16.28,16.28,16.28,1,7,6,7,6,4,4,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,10,9,7.33333333333333,7.26666666666667,7.73333333333333,6.73333333333333,6.8,5.86666666666667,6.66666666666667,0.533333333333333,0.6,6.21775399798972,6.30286300475131,6.51502062929623,5.59305134354979,5.11391371980592,4.76513261928873,5.73769627375457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
