"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal.2","goal.1","goal.6","goal.3","goal.4","goal.5","date.7","date.5","date.3","date.4","date.6","date.1","date.2","race.4","race.2","race.6","race.3","race.1","go_out.1","go_out.4","go_out.2","go_out.3","go_out.7","go_out.5","go_out.6","field_cd.1","field_cd.2","field_cd.13","field_cd.8","field_cd.5","field_cd.9","field_cd.3","field_cd.11","field_cd.12","field_cd.4","field_cd.7","field_cd.6","field_cd.10","field_cd.14","field_cd.16","field_cd.15","field_cd.17","field_cd.18","career_c.6","career_c.1","career_c.9","career_c.2","career_c.7","career_c.10","career_c.5","career_c.3","career_c.4","career_c.14","career_c.11","career_c.8","career_c.15","career_c.12","career_c.17","career_c.13","career_c.16","activityAvg","raterCount","rateeCount","tvsportsAdj","exerciseAdj","diningAdj","museumsAdj","artAdj","hikingAdj","gamingAdj","clubbingAdj","readingAdj","tvAdj","theaterAdj","moviesAdj","concertsAdj","musicAdj","shoppingAdj","yogaAdj","raterDecSum","raterAttrSum","raterSincSum","raterIntelSum","raterFunSum","raterAmbSum","raterSharSum","raterLikeSum","raterProbSum","rateeDecSum","rateeAttrSum","rateeSincSum","rateeIntelSum","rateeFunSum","rateeAmbSum","rateeSharSum","rateeLikeSum","rateeProbSum","goal.2.yRaterAvg","goal.2.yRateeAvg","decRaterAvg","decRateeAvg","decRaterAvgExc","decRateeAvgExc","decRaterAdj","decRateeAdj","attrRaterAvg","attrRateeAvg","attrRaterAvgExc","attrRateeAvgExc","attrRaterAdj","attrRateeAdj","sincRaterAvg","sincRateeAvg","sincRaterAvgExc","sincRateeAvgExc","sincRaterAdj","sincRateeAdj","intelRaterAvg","intelRateeAvg","intelRaterAvgExc","intelRateeAvgExc","intelRaterAdj","intelRateeAdj","funRaterAvg","funRateeAvg","funRaterAvgExc","funRateeAvgExc","funRaterAdj","funRateeAdj","ambRaterAvg","ambRateeAvg","ambRaterAvgExc","ambRateeAvgExc","ambRaterAdj","ambRateeAdj","sharRaterAvg","sharRateeAvg","sharRaterAvgExc","sharRateeAvgExc","sharRaterAdj","sharRateeAdj","likeRaterAvg","likeRateeAvg","likeRaterAvgExc","likeRateeAvgExc","likeRaterAdj","likeRateeAdj","probRaterAvg","probRateeAvg","probRaterAvgExc","probRateeAvgExc","probRaterAdj","probRateeAdj"
"11",11,1,1,1,10,10,2,2,0,0.29,1,2,27,8,25,2,7,3,42,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,0,8,7,6,9,7,4,7,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,2,-3,1,2,0,0,0,-1,4,-3,-1,3,2,3,0,-4,0,68,78,72,76,71,51,64,35,6,77,71,79,75,75,65,76,55,0,0.6,0,0.6,0,0.67,0,-0.67,6.8,7.7,6.67,7.67,1.33,0.33,7.8,7.1,7.89,7.11,-0.89,-0.11,7.2,7.9,7.33,8.11,-1.33,-2.11,7.6,7.5,7.44,7.33,1.56,1.67,7.1,7.5,7.11,7.56,-0.11,-0.56,5.1,6.5,5.22,6.78,-1.22,-2.78,6.4,7.6,6.33,7.67,0.67,-0.67,3.5,5.5,3.67,5.89,-1.67,-3.89
"12",12,2,1,1,10,9,2,2,0,0.18,1,2,22,1,25,2,1,1,29,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,0,7,6,10,6,6,5,8,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,10,10,1.29,3.29,2.29,1.29,0.29,-2.71,-2.71,-0.71,0.29,0.29,-1.71,1.29,1.29,3.29,-0.71,-0.71,3,62,67,91,59,57,47,69,35,6,77,71,79,75,75,65,76,55,0.3,0.6,0.3,0.6,0.33,0.67,-0.33,-0.67,6.2,7.7,6.11,7.78,0.89,-0.78,6.7,7.1,6.78,7.22,-0.78,-1.22,9.1,7.9,9,7.67,1,2.33,5.9,7.5,5.89,7.67,0.11,-1.67,5.7,7.5,5.67,7.67,0.33,-1.67,4.7,6.5,4.67,6.67,0.33,-1.67,6.9,7.6,6.78,7.56,1.22,0.44,3.5,5.5,3.44,5.67,0.56,-1.67
"13",13,3,1,1,10,6,2,2,0,0.1,0,2,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,1,10,10,10,10,10,10,10,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,10,10,1.71,-4.29,2.71,-1.29,-0.29,-2.29,0.71,0.71,-0.29,1.71,3.71,1.71,2.71,2.71,1.71,-5.29,8,80,80,80,80,80,80,80,80,6,77,71,79,75,75,65,76,55,0.8,0.6,0.8,0.6,0.78,0.56,0.22,0.44,8,7.7,7.78,7.44,2.22,2.56,8,7.1,7.78,6.78,2.22,3.22,8,7.9,7.78,7.67,2.22,2.33,8,7.5,7.78,7.22,2.22,2.78,8,7.5,7.78,7.22,2.22,2.78,8,6.5,7.78,6.11,2.22,3.89,8,7.6,7.78,7.33,2.22,2.67,8,5.5,7.78,5,2.22,5
"14",14,4,1,1,10,1,2,2,1,-0.21,1,2,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,1,9,9,9,9,9,9,9,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,10,10,0.06,2.06,2.06,-2.94,-2.94,4.06,2.06,2.06,0.06,1.06,-2.94,4.06,0.06,2.06,0.06,-4.94,10,72,81,78,82,87,83,75,73,6,77,71,79,75,75,65,76,55,1,0.6,1,0.6,1,0.56,0,0.44,7.2,7.7,7,7.56,2,1.44,8.1,7.1,8,6.89,1,2.11,7.8,7.9,7.67,7.78,1.33,1.22,8.2,7.5,8.11,7.33,0.89,1.67,8.7,7.5,8.67,7.33,0.33,1.67,8.3,6.5,8.22,6.22,0.78,2.78,7.5,7.6,7.33,7.44,1.67,1.56,7.3,5.5,7.33,5.33,-0.33,1.67
"15",15,5,1,1,10,3,2,2,0,0.32,0,1,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,1,10,10,10,10,7,8,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,10,10,1.12,3.12,1.12,-1.88,-2.88,0.12,1.12,3.12,2.12,0.12,3.12,3.12,0.12,1.12,-3.88,-4.88,9,76,85,88,75,80,66,77,49,6,77,71,79,75,75,65,76,55,0.9,0.6,0.9,0.6,0.89,0.56,0.11,0.44,7.6,7.7,7.33,7.44,2.67,2.56,8.5,7.1,8.33,6.78,1.67,3.22,8.8,7.9,8.67,7.67,1.33,2.33,7.5,7.5,7.22,7.22,2.78,2.78,8,7.5,8.11,7.56,-1.11,-0.56,6.6,6.5,6.44,6.33,1.56,1.67,7.7,7.6,7.44,7.33,2.56,2.67,4.9,5.5,5.33,6,-4.33,-5
"16",16,6,1,1,10,2,2,2,0,0.73,1,2,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,1,7,8,7,5,7,7,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.41,10,10,-3.41,0.59,1.59,1.59,1.59,-0.41,-0.41,-0.41,2.59,-2.41,1.59,2.59,1.59,2.59,0.59,-4.41,8,66,70,72,69,71,68,64,61,6,77,71,79,75,75,65,76,55,0.8,0.6,0.8,0.6,0.78,0.56,0.22,0.44,6.6,7.7,6.56,7.78,0.44,-0.78,7,7.1,6.89,7,1.11,1,7.2,7.9,7.22,8,-0.22,-1,6.9,7.5,7.11,7.78,-2.11,-2.78,7.1,7.5,7.11,7.56,-0.11,-0.56,6.8,6.5,6.78,6.44,0.22,0.56,6.4,7.6,6.33,7.67,0.67,-0.67,6.1,5.5,6.22,5.56,-1.22,-0.56
"17",17,7,1,1,10,7,2,2,0,0.6,1,2,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10,25,20,20,20,10,5,7,7,6,8,0,5,3,4,3,5,3,4,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,10,10,-2.82,4.18,2.18,2.18,0.18,-0.82,-2.82,1.18,-0.82,-2.82,2.18,4.18,2.18,2.18,-2.82,-2.82,2,56,50,54,45,54,42,40,34,6,77,71,79,75,75,65,76,55,0.2,0.6,0.2,0.6,0.22,0.67,-0.22,-0.67,5.6,7.7,5.67,8,-0.67,-3,5,7.1,5.22,7.56,-2.22,-4.56,5.4,7.9,5.56,8.33,-1.56,-4.33,4.5,7.5,4.67,8,-1.67,-5,5.4,7.5,5.44,7.78,-0.44,-2.78,4.2,6.5,4.33,6.89,-1.33,-3.89,4,7.6,4,8,0,-4,3.4,5.5,3.44,5.78,-0.44,-2.78
"18",18,8,1,1,10,8,2,2,0,0.07,1,2,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22,10,10,20,25,25,10,6,8,6,8,1,7,7,7,7,7,5,7,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10,10,0.59,0.59,4.59,-0.41,-1.41,-0.41,-0.41,-2.41,1.59,4.59,-1.41,4.59,-1.41,1.59,-2.41,-3.41,3,64,66,67,63,66,50,67,51,6,77,71,79,75,75,65,76,55,0.3,0.6,0.3,0.6,0.22,0.56,0.78,0.44,6.4,7.7,6.33,7.78,0.67,-0.78,6.6,7.1,6.56,7.11,0.44,-0.11,6.7,7.9,6.67,8,0.33,-1,6.3,7.5,6.22,7.56,0.78,-0.56,6.6,7.5,6.56,7.56,0.44,-0.56,5,6.5,5,6.67,0,-1.67,6.7,7.6,6.67,7.67,0.33,-0.67,5.1,5.5,5,5.44,1,0.56
"19",19,9,1,1,10,4,2,2,1,0.11,1,2,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,1,8,6,9,9,8,7,8,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.47,10,10,3.53,3.53,3.53,-1.47,-1.47,-0.47,0.53,2.53,1.53,-5.47,-5.47,0.53,0.53,0.53,0.53,3.53,10,70,70,76,83,76,77,72.5,75,6,77,71,79,75,75,65,76,55,1,0.6,1,0.6,1,0.56,0,0.44,7,7.7,6.89,7.67,1.11,0.33,7,7.1,7.11,7.22,-1.11,-1.22,7.6,7.9,7.44,7.78,1.56,1.22,8.3,7.5,8.22,7.33,0.78,1.67,7.6,7.5,7.56,7.44,0.44,0.56,7.7,6.5,7.78,6.44,-0.78,0.56,7.25,7.6,7.17,7.56,0.83,0.44,7.5,5.5,7.44,5.22,0.56,2.78
"20",20,10,1,1,10,5,2,2,0,0.39,1,2,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,0,6,5,7,7,9,7,6,9,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.41,10,10,2.59,2.59,2.59,1.59,1.59,-3.41,2.59,2.59,0.59,-4.41,0.59,0.59,-1.41,-1.41,-2.41,2.59,1,60,73,75,65,79,65,62,72,6,77,71,79,75,75,65,76,55,0.1,0.6,0.1,0.6,0.11,0.67,-0.11,-0.67,6,7.7,6,7.89,0,-1.89,7.3,7.1,7.56,7.33,-2.56,-2.33,7.5,7.9,7.56,8,-0.56,-1,6.5,7.5,6.44,7.56,0.56,-0.56,7.9,7.5,7.78,7.33,1.22,1.67,6.5,6.5,6.44,6.44,0.56,0.56,6.2,7.6,6.22,7.78,-0.22,-1.78,7.2,5.5,7,5.11,2,3.89
"21",11,1,1,1,10,6,3,3,0,-0.24,1,1,27,8,25,2,7,3,42,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,0,7,8,6,5,8,4,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,2,-3,1,2,0,0,0,-1,4,-3,-1,3,2,3,0,-4,0,68,78,72,76,71,51,64,35,5,65,71,73,62,71,60,60,45,0,0.5,0,0.5,0,0.56,0,-0.56,6.8,6.5,6.78,6.44,0.22,0.56,7.8,7.1,7.78,7,0.22,1,7.2,7.3,7.33,7.44,-1.33,-1.44,7.6,6.2,7.89,6.33,-2.89,-1.33,7.1,7.1,7,7,1,1,5.1,6,5.22,6.22,-1.22,-2.22,6.4,6,6.56,6.11,-1.56,-1.11,3.5,4.5,3.67,4.78,-1.67,-2.78
"22",12,2,1,1,10,5,3,3,0,-0.14,1,2,22,1,25,2,1,1,29,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,0,6,7,10,6,6,5,7,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,10,10,1.29,3.29,2.29,1.29,0.29,-2.71,-2.71,-0.71,0.29,0.29,-1.71,1.29,1.29,3.29,-0.71,-0.71,3,62,67,91,59,57,47,69,35,5,65,71,73,62,71,60,60,45,0.3,0.5,0.3,0.5,0.33,0.56,-0.33,-0.56,6.2,6.5,6.22,6.56,-0.22,-0.56,6.7,7.1,6.67,7.11,0.33,-0.11,9.1,7.3,9,7,1,3,5.9,6.2,5.89,6.22,0.11,-0.22,5.7,7.1,5.67,7.22,0.33,-1.22,4.7,6,4.67,6.11,0.33,-1.11,6.9,6,6.89,5.89,0.11,1.11,3.5,4.5,3.56,4.67,-0.56,-1.67
"23",13,3,1,1,10,2,3,3,0,0.09,0,2,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,1,10,10,10,10,10,10,10,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,10,10,1.71,-4.29,2.71,-1.29,-0.29,-2.29,0.71,0.71,-0.29,1.71,3.71,1.71,2.71,2.71,1.71,-5.29,8,80,80,80,80,80,80,80,80,5,65,71,73,62,71,60,60,45,0.8,0.5,0.8,0.5,0.78,0.44,0.22,0.56,8,6.5,7.78,6.11,2.22,3.89,8,7.1,7.78,6.78,2.22,3.22,8,7.3,7.78,7,2.22,3,8,6.2,7.78,5.78,2.22,4.22,8,7.1,7.78,6.78,2.22,3.22,8,6,7.78,5.56,2.22,4.44,8,6,7.78,5.56,2.22,4.44,8,4.5,7.78,3.89,2.22,6.11
"24",14,4,1,1,10,7,3,3,0,-0.04,1,2,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,1,7,9,8,8,8,8,7,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,10,10,0.06,2.06,2.06,-2.94,-2.94,4.06,2.06,2.06,0.06,1.06,-2.94,4.06,0.06,2.06,0.06,-4.94,10,72,81,78,82,87,83,75,73,5,65,71,73,62,71,60,60,45,1,0.5,1,0.5,1,0.44,0,0.56,7.2,6.5,7.22,6.44,-0.22,0.56,8.1,7.1,8,6.89,1,2.11,7.8,7.3,7.78,7.22,0.22,0.78,8.2,6.2,8.22,6,-0.22,2,8.7,7.1,8.78,7,-0.78,1,8.3,6,8.33,5.78,-0.33,2.22,7.5,6,7.56,5.89,-0.56,1.11,7.3,4.5,7.33,4.22,-0.33,2.78
"25",15,5,1,1,10,9,3,3,0,-0.14,0,2,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,1,6,10,8,6,7,6,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,10,10,1.12,3.12,1.12,-1.88,-2.88,0.12,1.12,3.12,2.12,0.12,3.12,3.12,0.12,1.12,-3.88,-4.88,9,76,85,88,75,80,66,77,49,5,65,71,73,62,71,60,60,45,0.9,0.5,0.9,0.5,0.89,0.44,0.11,0.56,7.6,6.5,7.78,6.56,-1.78,-0.56,8.5,7.1,8.33,6.78,1.67,3.22,8.8,7.3,8.89,7.22,-0.89,0.78,7.5,6.2,7.67,6.22,-1.67,-0.22,8,7.1,8.11,7.11,-1.11,-0.11,6.6,6,6.67,6,-0.67,0,7.7,6,7.89,6,-1.89,0,4.9,4.5,5.33,4.89,-4.33,-3.89
"26",16,6,1,1,10,8,3,3,0,-0.3,1,2,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,1,7,6,6,6,6,6,6,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.41,10,10,-3.41,0.59,1.59,1.59,1.59,-0.41,-0.41,-0.41,2.59,-2.41,1.59,2.59,1.59,2.59,0.59,-4.41,8,66,70,72,69,71,68,64,61,5,65,71,73,62,71,60,60,45,0.8,0.5,0.8,0.5,0.78,0.44,0.22,0.56,6.6,6.5,6.56,6.44,0.44,0.56,7,7.1,7.11,7.22,-1.11,-1.22,7.2,7.3,7.33,7.44,-1.33,-1.44,6.9,6.2,7,6.22,-1,-0.22,7.1,7.1,7.22,7.22,-1.22,-1.22,6.8,6,6.89,6,-0.89,0,6.4,6,6.44,6,-0.44,0,6.1,4.5,6,4.22,1,2.78
"27",17,7,1,1,10,3,3,3,0,-0.26,1,2,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10,25,20,20,20,10,5,7,7,6,8,0,6,3,5,4,5,4,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,10,10,-2.82,4.18,2.18,2.18,0.18,-0.82,-2.82,1.18,-0.82,-2.82,2.18,4.18,2.18,2.18,-2.82,-2.82,2,56,50,54,45,54,42,40,34,5,65,71,73,62,71,60,60,45,0.2,0.5,0.2,0.5,0.22,0.56,-0.22,-0.56,5.6,6.5,5.56,6.56,0.44,-0.56,5,7.1,5.22,7.56,-2.22,-4.56,5.4,7.3,5.44,7.56,-0.44,-2.56,4.5,6.2,4.56,6.44,-0.56,-2.44,5.4,7.1,5.44,7.33,-0.44,-2.33,4.2,6,4.22,6.22,-0.22,-2.22,4,6,4.22,6.44,-2.22,-4.44,3.4,4.5,3.56,4.78,-1.56,-2.78
"28",18,8,1,1,10,4,3,3,0,0.29,1,2,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22,10,10,20,25,25,10,6,8,6,8,0,4,5,6,4,6,4,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10,10,0.59,0.59,4.59,-0.41,-1.41,-0.41,-0.41,-2.41,1.59,4.59,-1.41,4.59,-1.41,1.59,-2.41,-3.41,3,64,66,67,63,66,50,67,51,5,65,71,73,62,71,60,60,45,0.3,0.5,0.3,0.5,0.33,0.56,-0.33,-0.56,6.4,6.5,6.67,6.78,-2.67,-2.78,6.6,7.1,6.78,7.33,-1.78,-2.33,6.7,7.3,6.78,7.44,-0.78,-1.44,6.3,6.2,6.56,6.44,-2.56,-2.44,6.6,7.1,6.67,7.22,-0.67,-1.22,5,6,5.11,6.22,-1.11,-2.22,6.7,6,6.89,6.11,-1.89,-1.11,5.1,4.5,5.56,4.89,-4.56,-3.89
"29",19,9,1,1,10,10,3,3,0,-0.15,1,2,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,1,7,7,6,8,7,7,7,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.47,10,10,3.53,3.53,3.53,-1.47,-1.47,-0.47,0.53,2.53,1.53,-5.47,-5.47,0.53,0.53,0.53,0.53,3.53,10,70,70,76,83,76,77,72.5,75,5,65,71,73,62,71,60,60,45,1,0.5,1,0.5,1,0.44,0,0.56,7,6.5,7,6.44,0,0.56,7,7.1,7,7.11,0,-0.11,7.6,7.3,7.78,7.44,-1.78,-1.44,8.3,6.2,8.33,6,-0.33,2,7.6,7.1,7.67,7.11,-0.67,-0.11,7.7,6,7.78,5.89,-0.78,1.11,7.25,6,7.28,5.89,-0.28,1.11,7.5,4.5,7.56,4.22,-0.56,2.78
"30",20,10,1,1,10,1,3,3,0,-0.47,1,2,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,0,5,6,8,5,8,6,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.41,10,10,2.59,2.59,2.59,1.59,1.59,-3.41,2.59,2.59,0.59,-4.41,0.59,0.59,-1.41,-1.41,-2.41,2.59,1,60,73,75,65,79,65,62,72,5,65,71,73,62,71,60,60,45,0.1,0.5,0.1,0.5,0.11,0.56,-0.11,-0.56,6,6.5,6.11,6.67,-1.11,-1.67,7.3,7.1,7.44,7.22,-1.44,-1.22,7.5,7.3,7.44,7.22,0.56,0.78,6.5,6.2,6.67,6.33,-1.67,-1.33,7.9,7.1,7.89,7,0.11,1,6.5,6,6.56,6,-0.56,0,6.2,6,6.33,6.11,-1.33,-1.11,7.2,4.5,7.44,4.44,-2.44,0.56
"31",11,1,1,1,10,3,4,4,0,-0.18,1,2,27,8,25,2,7,3,42,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,0,6,7,8,7,7,5,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,2,-3,1,2,0,0,0,-1,4,-3,-1,3,2,3,0,-4,0,68,78,72,76,71,51,64,35,5,60,61,67,65,67,62,63,55,0,0.5,0,0.5,0,0.56,0,-0.56,6.8,6,6.89,6,-0.89,0,7.8,6.1,7.89,6,-0.89,1,7.2,6.7,7.11,6.56,0.89,1.44,7.6,6.5,7.67,6.44,-0.67,0.56,7.1,6.7,7.11,6.67,-0.11,0.33,5.1,6.2,5.11,6.33,-0.11,-1.33,6.4,6.3,6.44,6.33,-0.44,-0.33,3.5,5.5,3.56,5.78,-0.56,-2.78
