"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 6","goal 1","goal 2","goal 5","goal 4","goal 3","date 7","date 6","date 1","date 5","date 4","date 3","date 2","race 4","race 1","race 2","race 3","race 6","go_out 4","go_out 2","go_out 1","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 1","field_cd 8","field_cd 2","field_cd 12","field_cd 4","field_cd 6","field_cd 10","field_cd 7","field_cd 14","field_cd 13","field_cd 16","field_cd 15","field_cd 18","career_c 10","career_c 5","career_c 3","career_c 9","career_c 6","career_c 1","career_c 2","career_c 7","career_c 4","career_c 11","career_c 8","career_c 15","career_c 13","activityAvg","raterCount","rateeCount","match Own Sum","match Partner Sum"
"6415",415,19,1,15,18,8,5,383,0,0.17,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6416",415,19,1,15,18,16,6,384,0,0.49,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6417",415,19,1,15,18,12,7,385,0,0.62,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6418",415,19,1,15,18,14,8,386,0,0.55,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6419",415,19,1,15,18,13,9,387,0,0.48,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6420",415,19,1,15,18,9,10,388,0,0.27,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6421",415,19,1,15,18,2,11,389,0,0.3,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6422",415,19,1,15,18,18,12,390,1,0.64,0,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6423",415,19,1,15,18,10,13,391,0,0.37,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6424",415,19,1,15,18,15,14,392,0,0.62,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6425",415,19,1,15,18,3,15,393,0,0.68,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6426",415,19,1,15,18,1,16,394,0,0.53,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6427",415,19,1,15,18,11,17,395,0,0.7,1,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"6428",415,19,1,15,18,6,18,396,0,0.64,0,2,31,8,12,2,3,1,52,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82352941176471,15,15,0,0
"7102",481,1,1,19,15,4,1,466,0,0.7,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,5,7,7,6,6,4,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7103",481,1,1,19,15,11,2,467,1,0.65,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,8,8,7,8,6,7,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7104",481,1,1,19,15,7,3,468,0,0.53,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,7,8,8,7,7,8,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7105",481,1,1,19,15,6,4,469,0,0.3,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,6,6,7,7,6,3,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7106",481,1,1,19,15,14,5,470,0,0.67,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,7,7,8,5,7,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7107",481,1,1,19,15,13,6,471,0,0.46,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,3,6,7,6,7,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7108",481,1,1,19,15,2,7,472,0,0.6,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,5,9,8,6,6,3,7,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7109",481,1,1,19,15,10,8,473,0,0.54,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,3,7,8,2,6,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7110",481,1,1,19,15,9,9,474,0,0.31,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,7,8,7,4,6,7,8,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7111",481,1,1,19,15,1,10,475,0,0.66,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,5,8,7,7,8,5,7,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7112",481,1,1,19,15,15,11,476,0,0.41,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,5,5,5,5,5,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7113",481,1,1,19,15,5,12,477,0,0.35,0,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,0,6,8,8,5,5,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7114",481,1,1,19,15,3,14,478,0,0.4,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,6,8,7,8,7,7,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7115",481,1,1,19,15,8,15,479,0,0.23,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,8,6,7,7,7,7,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7116",481,1,1,19,15,12,16,480,0,0.45,1,2,23,9,22,2,8,1,78,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,4,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,1,7,6,6,6,5,6,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,15,15,0,0
"7117",482,2,1,19,15,5,1,466,0,0.14,1,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,7,6,7,6,8,6,6,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7118",482,2,1,19,15,12,2,467,1,0.12,1,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,8,6,6,6,8,6,7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7119",482,2,1,19,15,8,3,468,1,0.17,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,9,7,7,8,6,6,8,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7120",482,2,1,19,15,7,4,469,0,0.31,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,8,5,6,5,5,4,6,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7121",482,2,1,19,15,15,5,470,1,0.15,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,8,6,8,6,7,5,6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7122",482,2,1,19,15,14,6,471,0,0.11,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,5,6,7,6,7,6,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7123",482,2,1,19,15,3,7,472,1,0.36,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,8,6,6,6,6,6,6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7124",482,2,1,19,15,11,8,473,0,0.14,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,5,5,6,5,5,5,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7125",482,2,1,19,15,10,9,474,0,0.22,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,1,7,7,8,6,6,6,6,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7126",482,2,1,19,15,2,10,475,0,0.22,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,5,7,7,7,5,8,6,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7127",482,2,1,19,15,1,11,476,0,0.08,1,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,6,6,7,6,6,6,6,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7128",482,2,1,19,15,6,12,477,0,0.51,0,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,5,6,8,5,6,6,6,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7129",482,2,1,19,15,4,14,478,0,0.38,1,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,5,6,7,5,8,7,5,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7130",482,2,1,19,15,9,15,479,0,0.44,1,2,30,8,26,2,2,6,29,2,6,1,7,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4,4,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,0,6,7,7,5,6,5,6,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23529411764706,15,15,0,0
"7132",483,3,1,19,15,12,1,466,0,0.74,1,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,0,7,10,9,9,6,3,7,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
"7133",483,3,1,19,15,4,2,467,0,0.83,1,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,0,7,8,9,9,7,9,8,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
"7134",483,3,1,19,15,15,3,468,0,0.71,0,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,0,10,9,10,10,10,10,9,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
"7135",483,3,1,19,15,14,4,469,0,0.56,0,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,1,9,10,10,10,10,9,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
"7136",483,3,1,19,15,7,5,470,0,0.64,0,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,0,10,9,10,10,10,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
"7137",483,3,1,19,15,6,6,471,0,0.32,0,2,28,3,25,2,1,1,42,6,3,1,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,4,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,0,7,9,10,9,10,5,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.94117647058824,15,15,0,0
